BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType,geometry
10120641,GW014705.1.1,0.2,37.8,82.8,45.2,LIN,UNK,,203.0,UNK,,UNK,1,
10120641,GW014705.1.1,0.9,52.7,82.1,30.3,LIN,UNK,,152.0,UNK,,UNK,1,
10041001,GW013736.1.1,0.0,39.5,90.0,50.5,LIN,UNK,,152.0,UNK,,UNK,1,
10003243,GW010582.1.1,0.0,90.5,86.0,-4.5,LIN,UNK,,140.0,UNK,,UNK,1,
10003243,GW010582.1.1,0.0,38.6,86.0,47.4,LIN,UNK,,152.0,UNK,,UNK,1,
10042716,GW013271.1.1,0.0,24.7,89.28,64.58,LIN,UNK,,127.0,UNK,,UNK,1,
10042716,GW013271.1.1,23.2,25.6,66.08,63.68,INLT,UNK,,83.0,UNK,,UNK,1,
10064436,GW010710.1.1,0.0,167.6,100.0,-67.6,LIN,UNK,,127.0,UNK,,UNK,1,
10064436,GW010710.1.1,0.0,162.5,100.0,-62.5,LIN,UNK,,152.0,UNK,,UNK,1,
10043099,GW010717.1.1,64.0,71.9,62.0,54.1,INLT,UNK,,127.0,UNK,,UNK,1,
10023538,GW010904.1.1,52.4,55.4,65.6,62.6,INLT,UNK,,127.0,UNK,,UNK,1,
10062564,GW013681.1.1,0.0,50.5,94.0,43.5,LIN,UNK,,152.0,UNK,,UNK,1,
10001793,GW026735.1.1,79.2,82.2,5.8,2.8,INLT,UNK,,102.0,UNK,,UNK,1,
10049589,GW015936.1.1,39.9,42.9,46.91,43.91,INLT,UNK,,102.0,UNK,,UNK,1,
10138643,GW004196.1.1,0.0,510.5,112.64,-397.86,LIN,UNK,,152.0,UNK,,UNK,1,
10138643,GW004196.1.1,0.0,97.5,112.64,15.14,LIN,UNK,,203.0,UNK,,UNK,1,
10090927,GW019977.1.1,0.0,54.3,86.0,31.7,LIN,UNK,,152.0,UNK,,UNK,1,
10090927,GW019977.1.1,0.0,54.3,86.0,31.7,LIN,UNK,,152.0,UNK,,UNK,1,
10131380,GW004260.1.1,0.0,190.5,140.0,-50.5,LIN,UNK,,127.0,UNK,,UNK,1,
10131380,GW004260.1.1,0.0,24.4,140.0,115.6,LIN,UNK,,152.0,UNK,,UNK,1,
10082331,GW004272.1.1,0.0,43.3,93.71,50.41,LIN,UNK,,171.0,UNK,,UNK,1,
10094471,GW006216.1.1,222.5,224.0,-81.5,-83.0,INLT,UNK,,152.0,UNK,,UNK,1,
10094471,GW006216.1.1,225.6,227.1,-84.6,-86.1,INLT,UNK,,152.0,UNK,,UNK,1,
10094471,GW006216.1.1,228.6,230.1,-87.6,-89.1,INLT,UNK,,152.0,UNK,,UNK,1,
10030081,GW006331.1.1,0.0,58.5,106.0,47.5,LIN,UNK,,127.0,UNK,,UNK,1,
10030081,GW006331.1.1,0.0,48.9,106.0,57.1,LIN,UNK,,152.0,UNK,,UNK,1,
10107237,GW004583.1.1,0.0,69.4,117.0,47.6,LIN,UNK,,152.0,UNK,,UNK,1,
10121730,GW021752.1.1,0.0,13.6,95.39,81.79,LIN,UNK,,152.0,UNK,,UNK,1,
10121730,GW021752.1.1,0.0,3.4,95.39,91.99,INLT,UNK,,76.0,UNK,,UNK,1,
10005095,GW013021.1.1,0.0,106.7,161.0,54.3,LIN,UNK,,152.0,UNK,,UNK,1,
10127506,GW013048.1.1,0.0,93.0,86.0,-7.0,LIN,UNK,,114.0,UNK,,UNK,1,
10127506,GW013048.1.1,0.0,98.8,86.0,-12.8,LIN,UNK,,152.0,UNK,,UNK,1,
10127506,GW013048.1.1,0.0,100.6,86.0,-14.6,LIN,UNK,,114.0,UNK,,UNK,1,
10127506,GW013048.1.1,96.0,100.6,-10.0,-14.6,INLT,UNK,,114.0,UNK,,UNK,1,
10094859,GW011075.1.1,0.0,29.3,105.0,75.7,LIN,UNK,,152.0,UNK,,UNK,1,
10104731,GW011098.1.1,0.0,92.9,119.0,26.1,LIN,UNK,,152.0,UNK,,UNK,1,
10071577,GW011035.1.1,0.0,244.6,96.0,-148.6,LIN,UNK,,127.0,UNK,,UNK,1,
10071577,GW011035.1.1,0.0,25.6,96.0,70.4,LIN,UNK,,152.0,UNK,,UNK,1,
10071577,GW011035.1.1,0.0,25.6,96.0,70.4,LIN,UNK,,152.0,UNK,,UNK,1,
10113866,GW034740.1.1,0.0,30.2,156.0,125.8,LIN,UNK,,152.0,UNK,,UNK,1,
10049057,GW022172.1.1,0.0,57.5,99.0,41.5,LIN,UNK,,203.0,UNK,,UNK,1,
10049057,GW022172.1.1,0.4,229.5,98.6,-130.5,LIN,UNK,,152.0,UNK,,UNK,1,
10145534,GW012428.1.1,0.0,365.8,119.44,-246.36,LIN,UNK,,152.0,UNK,,UNK,1,
10145534,GW012428.1.1,0.0,94.2,119.44,25.24,LIN,UNK,,203.0,UNK,,UNK,1,
10145535,GW012448.1.1,0.0,243.8,126.59,-117.21,LIN,UNK,,152.0,UNK,,UNK,1,
10145535,GW012448.1.1,0.0,82.3,126.59,44.29,LIN,UNK,,203.0,UNK,,UNK,1,
10145535,GW012448.1.1,0.0,82.3,126.59,44.29,LIN,UNK,,203.0,UNK,,UNK,1,
10076152,GW010711.1.1,0.0,68.3,112.0,43.7,LIN,UNK,,152.0,UNK,,UNK,1,
10129289,GW014564.1.1,0.0,213.4,126.0,-87.4,LIN,UNK,,152.0,UNK,,UNK,1,
10129289,GW014564.1.1,0.0,78.9,126.0,47.1,LIN,UNK,,203.0,UNK,,UNK,1,
10129289,GW014564.1.1,0.0,78.9,126.0,47.1,LIN,UNK,,203.0,UNK,,UNK,1,
10013924,GW010777.1.1,0.0,33.8,104.19,70.39,LIN,UNK,,102.0,UNK,,UNK,1,
10013924,GW010777.1.1,0.0,48.4,104.19,55.79,LIN,UNK,,203.0,UNK,,UNK,1,
10013924,GW010777.1.1,0.5,270.8,103.69,-166.61,LIN,UNK,,127.0,UNK,,UNK,1,
10013924,GW010777.1.1,267.6,300.2,-163.41,-196.01,INLT,UNK,,102.0,UNK,,UNK,1,
10140673,GW010787.1.1,0.0,16.5,138.0,121.5,LIN,UNK,,152.0,UNK,,UNK,1,
10144149,GW010800.1.1,0.0,152.4,92.0,-60.4,LIN,UNK,,127.0,UNK,,UNK,1,
10144149,GW010800.1.1,0.0,93.0,92.0,-1.0,LIN,UNK,,152.0,UNK,,UNK,1,
10011986,GW013640.1.1,0.0,91.4,85.2,-6.2,LIN,UNK,,152.0,UNK,,UNK,1,
10139244,GW014672.1.1,0.0,96.1,126.0,29.9,LIN,UNK,,203.0,UNK,,UNK,1,
10139244,GW014672.1.1,0.0,342.6,126.0,-216.6,LIN,UNK,,152.0,UNK,,UNK,1,
10139244,GW014672.1.1,0.0,96.1,126.0,29.9,LIN,UNK,,203.0,UNK,,UNK,1,
10117783,GW014797.1.1,0.0,170.7,103.0,-67.7,LIN,UNK,,152.0,UNK,,UNK,1,
10117783,GW014797.1.1,0.0,97.4,103.0,5.6,LIN,UNK,,203.0,UNK,,UNK,1,
10090298,GW029810.1.1,0.0,54.9,91.56,36.66,LIN,UNK,,152.0,UNK,,UNK,1,
10117786,GW015975.1.1,0.0,85.7,125.0,39.3,LIN,UNK,,152.0,UNK,,UNK,1,
10143979,GW016020.1.1,0.0,92.2,114.35,22.15,LIN,UNK,,203.0,UNK,,UNK,1,
10143979,GW016020.1.1,0.0,313.7,114.35,-199.35,LIN,UNK,,152.0,UNK,,UNK,1,
10011635,GW006253.1.1,0.0,81.0,131.0,50.0,LIN,UNK,,127.0,UNK,,UNK,1,
10011635,GW006253.1.1,0.0,41.1,131.0,89.9,LIN,UNK,,152.0,UNK,,UNK,1,
10022346,GW021896.1.1,0.0,141.1,93.0,-48.1,LIN,UNK,,152.0,UNK,,UNK,1,
10022346,GW021896.1.1,0.0,37.4,93.0,55.6,LIN,UNK,,203.0,UNK,,UNK,1,
10043584,GW011176.1.1,0.0,29.0,100.0,71.0,LIN,UNK,,152.0,UNK,,UNK,1,
10000193,GW011198.1.1,0.0,58.5,86.0,27.5,LIN,UNK,,127.0,UNK,,UNK,1,
10000193,GW011198.1.1,0.0,28.1,86.0,57.9,LIN,UNK,,152.0,UNK,,UNK,1,
10000193,GW011198.1.1,0.0,28.1,86.0,57.9,LIN,UNK,,152.0,UNK,,UNK,1,
10137388,GW014921.1.1,74.8,80.5,90.2,84.5,INLT,UNK,,127.0,UNK,,UNK,1,
10137388,GW014921.1.1,74.8,85.9,90.2,79.1,LIN,UNK,,127.0,UNK,,UNK,1,
10137388,GW014921.1.1,80.6,86.0,84.4,79.0,INLT,UNK,,127.0,UNK,,UNK,1,
10072747,GW011134.1.1,73.5,106.7,48.5,15.3,INLT,UNK,,127.0,UNK,,UNK,1,
10052653,GW014016.1.1,0.0,74.7,122.0,47.3,LIN,UNK,,152.0,UNK,,UNK,1,
10133963,GW014537.1.1,0.0,121.9,130.0,8.1,LIN,UNK,,127.0,UNK,,UNK,1,
10133963,GW014537.1.1,0.0,94.7,130.0,35.3,LIN,UNK,,152.0,UNK,,UNK,1,
10133963,GW014537.1.1,198.1,198.7,-68.1,-68.7,INLT,UNK,,127.0,UNK,,UNK,1,
10133963,GW014537.1.1,0.0,94.7,130.0,35.3,LIN,UNK,,152.0,UNK,,UNK,1,
10133963,GW014537.1.1,202.1,202.7,-72.1,-72.7,INLT,UNK,,127.0,UNK,,UNK,1,
10117782,GW014760.1.1,0.0,182.0,108.0,-74.0,LIN,UNK,,152.0,UNK,,UNK,1,
10117782,GW014760.1.1,0.0,61.8,108.0,46.2,LIN,UNK,,203.0,UNK,,UNK,1,
10117782,GW014760.1.1,0.0,61.8,108.0,46.2,LIN,UNK,,203.0,UNK,,UNK,1,
10130900,GW014648.1.1,0.0,167.6,122.0,-45.6,LIN,UNK,,152.0,UNK,,UNK,1,
10130900,GW014648.1.1,0.0,66.3,122.0,55.7,LIN,UNK,,203.0,UNK,,UNK,1,
10130900,GW014648.1.1,0.0,66.3,122.0,55.7,LIN,UNK,,203.0,UNK,,UNK,1,
10054044,GW004277.1.1,0.0,66.1,90.0,23.9,LIN,UNK,,152.0,UNK,,UNK,1,
10016685,GW020271.1.1,0.0,2.4,125.0,122.6,INLT,UNK,,102.0,UNK,,UNK,1,
10138173,GW029763.1.1,0.0,3.0,99.0,96.0,INLT,UNK,,102.0,UNK,,UNK,1,
10028431,GW005922.1.1,0.0,141.1,100.0,-41.1,LIN,UNK,,127.0,UNK,,UNK,1,
10028431,GW005922.1.1,0.0,26.7,100.0,73.3,LIN,UNK,,152.0,UNK,,UNK,1,
10120039,GW021842.1.1,0.0,227.0,124.94,-102.06,LIN,UNK,,162.0,UNK,,UNK,1,
10120039,GW021842.1.1,0.0,76.2,124.94,48.74,LIN,UNK,,203.0,UNK,,UNK,1,
10120039,GW021842.1.1,0.0,471.2,124.94,-346.26,LIN,UNK,,162.0,UNK,,UNK,1,
10084135,GW011099.1.1,41.6,44.6,72.55,69.55,INLT,UNK,,76.0,UNK,,UNK,1,
10123381,GW011136.1.1,0.0,59.4,136.0,76.6,LIN,UNK,,152.0,UNK,,UNK,1,
10049575,GW006283.1.1,0.0,46.6,86.56,39.96,LIN,UNK,,152.0,UNK,,UNK,1,
10125935,GW004545.1.1,0.0,808.3,133.07,-675.23,LIN,UNK,,152.0,UNK,,UNK,1,
10125935,GW004545.1.1,0.0,110.9,133.07,22.17,LIN,UNK,,203.0,UNK,,UNK,1,
10125935,GW004545.1.1,0.0,58.0,133.07,75.07,LIN,UNK,,254.0,UNK,,UNK,1,
10115764,GW006375.1.1,0.0,36.9,87.0,50.1,LIN,UNK,,152.0,UNK,,UNK,1,
10115764,GW006375.1.1,36.6,39.6,50.4,47.4,INLT,UNK,,95.0,UNK,,UNK,1,
10124242,GW004602.1.1,0.0,613.9,134.09,-479.81,LIN,UNK,,127.0,UNK,,UNK,1,
10124242,GW004602.1.1,0.0,58.5,134.09,75.59,LIN,UNK,,254.0,UNK,,UNK,1,
10063754,GW011041.1.1,0.0,143.3,120.0,-23.3,LIN,UNK,,127.0,UNK,,UNK,1,
10063754,GW011041.1.1,0.0,90.6,120.0,29.4,LIN,UNK,,152.0,UNK,,UNK,1,
10143976,GW011115.1.1,0.0,360.3,122.0,-238.3,LIN,UNK,,127.0,UNK,,UNK,1,
10143976,GW011115.1.1,0.0,76.2,122.0,45.8,LIN,UNK,,152.0,UNK,,UNK,1,
10079955,GW034491.1.1,0.0,64.2,89.0,24.8,LIN,UNK,,203.0,UNK,,UNK,1,
10113467,GW011310.1.1,0.0,61.8,104.0,42.2,LIN,UNK,,152.0,UNK,,UNK,1,
10018642,GW014229.1.1,0.0,3.0,80.68,77.68,INLT,UNK,,102.0,UNK,,UNK,1,
10117548,GW010785.1.1,0.0,71.9,128.0,56.1,LIN,UNK,,152.0,UNK,,UNK,1,
10031676,GW010693.1.1,0.0,3.3,88.0,84.7,INLT,UNK,,89.0,UNK,,UNK,1,
10139566,GW014316.1.1,0.0,61.0,88.0,27.0,LIN,UNK,,,UNK,,UNK,1,
10139566,GW014316.1.1,0.0,43.8,88.0,44.2,LIN,UNK,,152.0,UNK,,UNK,1,
10062904,GW021860.1.1,0.0,38.4,101.0,62.6,LIN,UNK,,203.0,UNK,,UNK,1,
10062904,GW021860.1.1,0.0,229.8,101.0,-128.8,LIN,UNK,,127.0,UNK,,UNK,1,
10062904,GW021860.1.1,0.0,97.8,101.0,3.2,LIN,UNK,,152.0,UNK,,UNK,1,
10062904,GW021860.1.1,0.0,38.4,101.0,62.6,LIN,UNK,,203.0,UNK,,UNK,1,
10062904,GW021860.1.1,0.0,97.8,101.0,3.2,LIN,UNK,,152.0,UNK,,UNK,1,
10129595,GW014870.1.1,0.0,108.2,145.0,36.8,LIN,UNK,,203.0,UNK,,UNK,1,
10129595,GW014870.1.1,0.0,182.9,145.0,-37.9,LIN,UNK,,152.0,UNK,,UNK,1,
10129595,GW014870.1.1,0.0,108.2,145.0,36.8,LIN,UNK,,203.0,UNK,,UNK,1,
10046143,GW012933.1.1,0.0,54.9,128.0,73.1,LIN,UNK,,152.0,UNK,,UNK,1,
10133149,GW011265.1.1,0.0,280.6,100.0,-180.6,LIN,UNK,,102.0,UNK,,UNK,1,
10104309,GW011333.1.1,53.1,56.4,17.9,14.6,INLT,UNK,,102.0,UNK,,UNK,1,
10085816,GW010634.1.1,0.0,200.6,120.0,-80.6,LIN,UNK,,127.0,UNK,,UNK,1,
10085816,GW010634.1.1,0.0,63.2,120.0,56.8,LIN,UNK,,152.0,UNK,,UNK,1,
10098259,GW010691.1.1,22.6,25.9,49.4,46.1,INLT,UNK,,102.0,UNK,,UNK,1,
10110991,GW011334.1.1,0.0,303.6,138.0,-165.6,LIN,UNK,,127.0,UNK,,UNK,1,
10110991,GW011334.1.1,0.0,61.0,138.0,77.0,LIN,UNK,,152.0,UNK,,UNK,1,
10082139,GW022367.1.1,0.0,107.4,94.0,-13.4,LIN,UNK,,127.0,UNK,,UNK,1,
10082139,GW022367.1.1,0.0,63.9,94.0,30.1,LIN,UNK,,152.0,UNK,,UNK,1,
10082139,GW022367.1.1,0.0,63.9,94.0,30.1,LIN,UNK,,152.0,UNK,,UNK,1,
10061135,GW021861.1.1,0.0,46.9,102.0,55.1,LIN,UNK,,152.0,UNK,,UNK,1,
10061135,GW021861.1.1,0.0,46.9,102.0,55.1,LIN,UNK,,152.0,UNK,,UNK,1,
10111422,GW010647.1.1,0.0,79.9,132.0,52.1,LIN,UNK,,152.0,UNK,,UNK,1,
10141204,GW010667.1.1,0.0,6.0,133.0,127.0,LIN,UNK,,127.0,UNK,,UNK,1,
10141204,GW010667.1.1,0.0,50.0,133.0,83.0,LIN,UNK,,152.0,UNK,,UNK,1,
10141204,GW010667.1.1,0.0,50.0,133.0,83.0,LIN,UNK,,152.0,UNK,,UNK,1,
10141204,GW010667.1.1,175.5,182.8,-42.5,-49.8,INLT,UNK,,127.0,UNK,,UNK,1,
10141204,GW010667.1.1,239.2,240.4,-106.2,-107.4,INLT,UNK,,127.0,UNK,,UNK,1,
10141204,GW010667.1.1,241.7,248.4,-108.7,-115.4,INLT,UNK,,127.0,UNK,,UNK,1,
10008673,GW013728.1.1,0.0,49.4,200.49,151.09,LIN,UNK,,152.0,UNK,,UNK,1,
10121241,GW014792.1.1,0.0,45.7,82.0,36.3,LIN,UNK,,152.0,UNK,,UNK,1,
10121241,GW014792.1.1,0.0,25.4,82.0,56.6,LIN,UNK,,203.0,UNK,,UNK,1,
10121241,GW014792.1.1,0.0,25.4,82.0,56.6,LIN,UNK,,203.0,UNK,,UNK,1,
10121241,GW014792.1.1,79.4,91.5,2.6,-9.5,LIN,UNK,,127.0,UNK,,UNK,1,
10121241,GW014792.1.1,83.5,86.9,-1.5,-4.9,INLT,UNK,,127.0,UNK,,UNK,1,
10145537,GW014796.1.1,0.0,121.9,120.0,-1.9,LIN,UNK,,152.0,UNK,,UNK,1,
10145537,GW014796.1.1,0.0,84.3,120.0,35.7,LIN,UNK,,203.0,UNK,,UNK,1,
10145537,GW014796.1.1,0.0,84.3,120.0,35.7,LIN,UNK,,203.0,UNK,,UNK,1,
10130567,GW014840.1.1,0.0,189.0,106.0,-83.0,LIN,UNK,,152.0,UNK,,UNK,1,
10130567,GW014840.1.1,0.0,110.3,106.0,-4.3,LIN,UNK,,203.0,UNK,,UNK,1,
10130567,GW014840.1.1,0.0,296.9,106.0,-190.9,LIN,UNK,,152.0,UNK,,UNK,1,
10012497,GW010756.1.1,0.0,41.1,133.0,91.9,LIN,UNK,,,UNK,,UNK,1,
10012497,GW010756.1.1,0.0,41.1,133.0,91.9,LIN,UNK,,152.0,UNK,,UNK,1,
10009580,GW010775.1.1,0.0,35.3,115.0,79.7,LIN,UNK,,102.0,UNK,,UNK,1,
10009580,GW010775.1.1,0.0,263.0,115.0,-148.0,LIN,UNK,,127.0,UNK,,UNK,1,
10009580,GW010775.1.1,0.0,108.5,115.0,6.5,LIN,UNK,,152.0,UNK,,UNK,1,
10009580,GW010775.1.1,0.0,68.8,115.0,46.2,LIN,UNK,,203.0,UNK,,UNK,1,
10009580,GW010775.1.1,260.9,284.1,-145.9,-169.1,INLT,UNK,,102.0,UNK,,UNK,1,
10084322,GW015974.1.1,0.0,127.4,125.0,-2.4,LIN,UNK,,152.0,UNK,,UNK,1,
10084322,GW015974.1.1,0.0,127.4,125.0,-2.4,LIN,UNK,,203.0,UNK,,UNK,1,
10141855,GW012191.1.1,0.0,50.3,124.0,73.7,LIN,UNK,,203.0,UNK,,UNK,1,
10141855,GW012191.1.1,356.6,405.4,-232.6,-281.4,INLT,UNK,,152.0,UNK,,UNK,1,
10123825,GW012255.1.1,0.0,100.2,114.0,13.8,LIN,UNK,,152.0,UNK,,UNK,1,
10123825,GW012255.1.1,0.0,94.3,114.0,19.7,LIN,UNK,,203.0,UNK,,UNK,1,
10021762,GW017692.1.1,8.5,9.1,106.5,105.9,INLT,UNK,,152.0,UNK,,UNK,1,
10021762,GW017692.1.1,85.6,87.1,29.4,27.9,INLT,UNK,,152.0,UNK,,UNK,1,
10056977,GW015748.1.1,0.0,48.7,93.0,44.3,LIN,UNK,,152.0,UNK,,UNK,1,
10056977,GW015748.1.1,0.0,163.8,93.0,-70.8,LIN,UNK,,127.0,UNK,,UNK,1,
10124246,GW004172.1.1,0.0,492.3,139.0,-353.3,LIN,UNK,,102.0,UNK,,UNK,1,
10124246,GW004172.1.1,0.0,106.7,139.0,32.3,LIN,UNK,,127.0,UNK,,UNK,1,
10124246,GW004172.1.1,0.0,106.7,139.0,32.3,LIN,UNK,,152.0,UNK,,UNK,1,
10124246,GW004172.1.1,0.0,196.6,139.0,-57.6,LIN,UNK,,127.0,UNK,,UNK,1,
10124246,GW004172.1.1,187.8,188.7,-48.8,-49.7,INLT,UNK,,127.0,UNK,,UNK,1,
10124246,GW004172.1.1,190.2,191.1,-51.2,-52.1,INLT,UNK,,127.0,UNK,,UNK,1,
10124246,GW004172.1.1,192.6,193.5,-53.6,-54.5,INLT,UNK,,127.0,UNK,,UNK,1,
10124246,GW004172.1.1,195.1,196.0,-56.1,-57.0,INLT,UNK,,127.0,UNK,,UNK,1,
10124246,GW004172.1.1,387.7,388.9,-248.7,-249.9,INLT,UNK,,102.0,UNK,,UNK,1,
10124246,GW004172.1.1,389.8,391.6,-250.8,-252.6,INLT,UNK,,102.0,UNK,,UNK,1,
10124246,GW004172.1.1,393.5,395.3,-254.5,-256.3,INLT,UNK,,102.0,UNK,,UNK,1,
10124246,GW004172.1.1,462.4,463.6,-323.4,-324.6,INLT,UNK,,102.0,UNK,,UNK,1,
10124246,GW004172.1.1,464.8,466.6,-325.8,-327.6,INLT,UNK,,102.0,UNK,,UNK,1,
10124246,GW004172.1.1,470.0,470.6,-331.0,-331.6,INLT,UNK,,102.0,UNK,,UNK,1,
10124246,GW004172.1.1,471.8,472.7,-332.8,-333.7,INLT,UNK,,102.0,UNK,,UNK,1,
10090082,GW019949.1.1,61.0,62.5,56.0,54.5,INLT,UNK,,127.0,UNK,,UNK,1,
10090082,GW019949.1.1,69.5,75.0,47.5,42.0,INLT,UNK,,127.0,UNK,,UNK,1,
10099937,GW012662.1.1,0.0,99.4,102.0,2.6,LIN,UNK,,152.0,UNK,,UNK,1,
10099937,GW012662.1.1,0.0,36.3,102.0,65.7,LIN,UNK,,203.0,UNK,,UNK,1,
10120325,GW004257.1.1,0.0,483.4,142.0,-341.4,LIN,UNK,,127.0,UNK,,UNK,1,
10120325,GW004257.1.1,0.0,195.1,142.0,-53.1,LIN,UNK,,152.0,UNK,,UNK,1,
10120325,GW004257.1.1,0.0,27.4,142.0,114.6,LIN,UNK,,203.0,UNK,,UNK,1,
10120325,GW004257.1.1,187.5,192.1,-45.5,-50.1,INLT,UNK,,152.0,UNK,,UNK,1,
10019121,GW006186.1.1,0.0,278.9,118.09,-160.81,LIN,UNK,,127.0,UNK,,UNK,1,
10019121,GW006186.1.1,0.0,45.7,118.09,72.39,LIN,UNK,,152.0,UNK,,UNK,1,
10084946,GW006208.1.1,0.0,140.3,94.0,-46.3,LIN,UNK,,102.0,UNK,,UNK,1,
10084946,GW006208.1.1,0.0,71.4,94.0,22.6,LIN,UNK,,152.0,UNK,,UNK,1,
10046048,GW029133.1.1,0.0,106.7,101.0,-5.7,LIN,UNK,,152.0,UNK,,UNK,1,
10046048,GW029133.1.1,0.0,76.2,101.0,24.8,LIN,UNK,,203.0,UNK,,UNK,1,
10046048,GW029133.1.1,0.0,106.7,101.0,-5.7,LIN,UNK,,152.0,UNK,,UNK,1,
10046048,GW029133.1.1,0.0,76.2,101.0,24.8,LIN,UNK,,203.0,UNK,,UNK,1,
10139493,GW020109.1.1,0.0,352.7,129.95,-222.75,LIN,UNK,,162.0,UNK,,UNK,1,
10139493,GW020109.1.1,0.0,106.7,129.95,23.25,LIN,UNK,,203.0,UNK,,UNK,1,
10139493,GW020109.1.1,0.0,715.4,129.95,-585.45,LIN,UNK,,162.0,UNK,,UNK,1,
10139493,GW020109.1.1,0.0,106.7,129.95,23.25,LIN,UNK,,203.0,UNK,,UNK,1,
10107667,GW006038.1.1,0.0,68.6,130.83,62.23,LIN,UNK,,127.0,UNK,,UNK,1,
10069630,GW019039.1.1,0.0,53.3,130.0,76.7,LIN,UNK,,152.0,UNK,,UNK,1,
10069630,GW019039.1.1,0.0,53.3,130.0,76.7,LIN,UNK,,152.0,UNK,,UNK,1,
10069630,GW019039.1.1,123.7,124.9,6.3,5.1,INLT,UNK,,127.0,UNK,,UNK,1,
10069630,GW019039.1.1,131.1,132.3,-1.1,-2.3,INLT,UNK,,127.0,UNK,,UNK,1,
10086670,GW019121.1.1,36.0,39.0,37.0,34.0,INLT,UNK,,102.0,UNK,,UNK,1,
10143762,GW028344.1.1,0.0,8.5,100.93,92.43,LIN,UNK,,914.0,UNK,,UNK,1,
10143762,GW028344.1.1,8.5,11.5,92.43,89.43,LIN,UNK,,762.0,UNK,,UNK,1,
10062924,GW024402.1.1,0.0,70.1,97.0,26.9,LIN,UNK,,152.0,UNK,,UNK,1,
10062924,GW024402.1.1,0.0,196.8,97.0,-99.8,LIN,UNK,,127.0,UNK,,UNK,1,
10062924,GW024402.1.1,0.0,70.1,97.0,26.9,LIN,UNK,,152.0,UNK,,UNK,1,
10122679,GW032367.1.1,51.8,54.8,37.47,34.47,INLT,UNK,,102.0,UNK,,UNK,1,
10132672,GW014682.1.1,0.0,249.3,120.0,-129.3,LIN,UNK,,152.0,UNK,,UNK,1,
10132672,GW014682.1.1,0.0,62.1,120.0,57.9,LIN,UNK,,203.0,UNK,,UNK,1,
10132672,GW014682.1.1,0.0,36.8,120.0,83.2,LIN,UNK,,254.0,UNK,,UNK,1,
10124644,GW026744.1.1,0.0,192.5,106.0,-86.5,LIN,UNK,,152.0,UNK,,UNK,1,
10124644,GW026744.1.1,0.0,63.3,106.0,42.7,LIN,UNK,,203.0,UNK,,UNK,1,
10038507,GW019122.1.1,21.3,24.3,51.7,48.7,INLT,UNK,,102.0,UNK,,UNK,1,
10098267,GW022384.1.1,0.0,69.3,106.0,36.7,LIN,UNK,,152.0,UNK,,UNK,1,
10068243,GW024509.1.1,59.1,62.8,34.9,31.2,INLT,UNK,,152.0,UNK,,UNK,1,
10093711,GW013902.1.1,0.0,22.9,79.07,56.17,LIN,UNK,,152.0,UNK,,UNK,1,
10093711,GW013902.1.1,21.9,24.9,57.17,54.17,INLT,UNK,,102.0,UNK,,UNK,1,
10125016,GW014773.1.1,0.0,152.4,125.69,-26.71,LIN,UNK,,152.0,UNK,,UNK,1,
10125016,GW014773.1.1,0.0,132.3,125.69,-6.61,LIN,UNK,,203.0,UNK,,UNK,1,
10125016,GW014773.1.1,0.0,616.6,125.69,-490.91,LIN,UNK,,152.0,UNK,,UNK,1,
10125016,GW014773.1.1,0.0,132.3,125.69,-6.61,LIN,UNK,,203.0,UNK,,UNK,1,
10125016,GW014773.1.1,455.7,458.1,-330.01,-332.41,INLT,UNK,,152.0,UNK,,UNK,1,
10125016,GW014773.1.1,509.3,511.7,-383.61,-386.01,INLT,UNK,,152.0,UNK,,UNK,1,
10125016,GW014773.1.1,525.8,529.5,-400.11,-403.81,INLT,UNK,,152.0,UNK,,UNK,1,
10125016,GW014773.1.1,541.6,545.3,-415.91,-419.61,INLT,UNK,,152.0,UNK,,UNK,1,
10125016,GW014773.1.1,578.8,581.2,-453.11,-455.51,INLT,UNK,,152.0,UNK,,UNK,1,
10125016,GW014773.1.1,612.6,653.7,-486.91,-528.01,LIN,UNK,,127.0,UNK,,UNK,1,
10125016,GW014773.1.1,642.2,643.4,-516.51,-517.71,INLT,UNK,,127.0,UNK,,UNK,1,
10137090,GW019073.1.1,0.0,86.3,134.0,47.7,LIN,UNK,,152.0,UNK,,UNK,1,
10097347,GW018042.1.1,0.0,91.4,120.0,28.6,LIN,UNK,,152.0,UNK,,UNK,1,
10097347,GW018042.1.1,0.0,61.0,120.0,59.0,LIN,UNK,,203.0,UNK,,UNK,1,
10097347,GW018042.1.1,0.0,91.4,120.0,28.6,LIN,UNK,,152.0,UNK,,UNK,1,
10097347,GW018042.1.1,0.0,61.0,120.0,59.0,LIN,UNK,,203.0,UNK,,UNK,1,
10025277,GW014189.1.1,0.0,94.5,89.0,-5.5,LIN,UNK,,152.0,UNK,,UNK,1,
10013548,GW022021.1.1,39.3,42.3,32.7,29.7,INLT,UNK,,102.0,UNK,,UNK,1,
10122752,GW035122.1.1,34.5,37.5,68.5,65.5,INLT,UNK,,101.0,UNK,,UNK,1,
10119535,GW016581.1.1,0.0,3.0,89.36,86.36,INLT,UNK,,102.0,UNK,,UNK,1,
