BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,geometry
10128946,GW098201.1.1,114.0,117.0,-13.12,-16.12,mudstone,MDSN,,"MUDSTONE; LIGHT GREY, CHIPS FOUND. - MESOZOIC",HariS Haridharan - DWE,2.0,
10120876,GW098202.1.1,0.0,1.0,101.68,100.68,silt,SILT,,SILT; DARK GREY,HariS Haridharan,2.0,
10120876,GW098202.1.1,0.0,1.0,101.68,100.68,soil,TPSL,,TOPSOIL,UNK,1.0,
10120876,GW098202.1.1,1.0,7.0,100.68,94.68,clay,CLAY,,"CLAY, SOFT, GREY",UNK,1.0,
10120876,GW098202.1.1,1.0,5.0,100.68,96.68,silt,SILT,,SILT; GREY BROWN,HariS Haridharan,2.0,
10120876,GW098202.1.1,5.0,7.0,96.68,94.68,silt,SILT,,"SILT; CLAYEY, GREY BROWN",HariS Haridharan,2.0,
10120876,GW098202.1.1,7.0,9.0,94.68,92.68,sandy clay,SDCY,,SANDY CLAY,UNK,1.0,
10120876,GW098202.1.1,7.0,10.0,94.68,91.68,silt,SILT,,SILT; GREY. - NARRABRI FORMATION,HariS Haridharan,2.0,
10120876,GW098202.1.1,9.0,14.0,92.68,87.68,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10120876,GW098202.1.1,10.0,15.0,91.68,86.68,siltstone,SLSN,,"SANDSTONE; GREY, FINE. - MESOZOIC",HariS Haridharan,2.0,
10120876,GW098202.1.1,14.0,15.0,87.68,86.68,clay,CLAY,,"CLAY, GREY",UNK,1.0,
10129714,GW098203.1.1,0.0,1.0,101.42,100.42,silt,SILT,,SILT; GREY BROWN. - NARRABRI FORMATION.,HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,0.0,1.0,101.42,100.42,soil,TPSL,,TOPSOIL,UNK,1.0,
10129714,GW098203.1.1,1.0,10.0,100.42,91.42,clay,CLAY,,"CLAY, BROWN",UNK,1.0,
10129714,GW098203.1.1,1.0,3.0,100.42,98.42,silt,SILT,,"SILT; CLAYEY, LIGHT BROWN",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,3.0,10.0,98.42,91.42,clay,CLAY,,CLAY; LIGHT BROWN,HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,10.0,13.0,91.42,88.42,clay,CLAY,,"CLAY; SILTY, LIGHT BROWN, 5% SILT",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,10.0,15.0,91.42,86.42,sandy clay,SDCY,,"SANDY CLAY, BROWN",UNK,1.0,
10129714,GW098203.1.1,13.0,15.0,88.42,86.42,clay,CLAY,,"CLAY; SILTY, GREY, 10% SILT, 10% WOOD, DARK, ROTTEN",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,15.0,16.0,86.42,85.42,coal,LGNT,,LIGNUM,UNK,1.0,
10129714,GW098203.1.1,15.0,16.0,86.42,85.42,unk,UNKN,,"WOOD; DARK, SIZE UPTO 20MM",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,16.0,25.0,85.42,76.42,clay,CLAY,,"CLAY, GREY",UNK,1.0,
10129714,GW098203.1.1,16.0,22.0,85.42,79.42,silt,SILT,,"SILT; CLAYEY, LIGTH GREY, 10% CLAY, TRACES OF WOOD.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,22.0,25.0,79.42,76.42,sand,SAND,,"SAND; SILTY, LIGHT GREY, FINE, 5-10% SILT, SILT CONTENT DECREASES DOWNWARDS.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,25.0,27.0,76.42,74.42,sand,SAND,,"SAND, WHITE",UNK,1.0,
10129714,GW098203.1.1,25.0,27.0,76.42,74.42,sand,SAND,,"SAND; LIGHT GREY, FINE.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,27.0,29.0,74.42,72.42,sand,SAND,,"SAND, YELLOW",UNK,1.0,
10129714,GW098203.1.1,27.0,29.0,74.42,72.42,sand,SAND,,"SAND; GREY BROWN, FINE, 5% SAND, COARSE. - GUNNEDAH FORMATION.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,29.0,42.0,72.42,59.42,sand,SAND,,"SAND, COARSE, YELLOW",UNK,1.0,
10129714,GW098203.1.1,29.0,37.0,72.42,64.42,sand,SAND,,"SAND; GRAVELLY, GREY BROWN, MEDIUM TO COARSE 20% SAND, MEDIUM, 20% GRAVEL, GREY, SUBROUNDED QUARTZ GRAINED 2-3MM.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,37.0,40.0,64.42,61.42,sand,SAND,,"SAND; SILTY, GREY, BROWN, FINE TO MEDIUM, 75% FINE, 20% MEDIUM, 5% SILT.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,40.0,42.0,61.42,59.42,sand,SAND,,"SAND; SILTY, GREY BROWN, MEDIUM TO COARSE, 60% COARSE, 35% MEDIUM, 5% SILT.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,42.0,70.0,59.42,31.42,sand,SAND,,"SAND, FINE, WHITE",UNK,1.0,
10129714,GW098203.1.1,42.0,47.0,59.42,54.42,sand,SAND,,"SAND; LIGHT GREY, FINE, UNIFORM.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,47.0,52.0,54.42,49.42,sand,SAND,,SAND; AS ABOVE + 2-5% SILT.,HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,52.0,53.0,49.42,48.42,sand,SAND,,"SAND; CLAYEY, DARK GRYE, FINE 5% CLAY, 2% WOOD, DARK, ROTTEN",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,53.0,56.0,48.42,45.42,sand,SAND,,"SAND; LIGHT GREY, VERY FINE, 2-5% WOOD, DARK, ROTTEN.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,56.0,59.0,45.42,42.42,sand,SAND,,"SAND; GRAVELLY, GREY, MEDIUM TO COARSE, 10% GRAVEL, GREY, SUBROUNDED QUARTZ GRAINED 2-3MM. - CUBBAROO FORMATION.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,59.0,62.0,42.42,39.42,sand,SAND,,"SAND; LIGHT GREY, FINE, 5% WOOD, DARK, ROTTEN.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,62.0,67.0,39.42,34.42,sand,SAND,,"SAND; GREY, FINE TO MEDIUM, COARSINING DOWNWARDS.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,67.0,72.0,34.42,29.42,sand,SAND,,"SAND; GRAVELLY, GREY, MEDIUM TO COARSE, COARSINING DOWNWARDS, 5% GRAVEL, GREY, FINE, ANGULAR QUARTZ GRAINED 3MM.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,70.0,101.0,31.42,0.42,sand,SAND,,"SAND, COARSE, GRAVELLY",UNK,1.0,
10129714,GW098203.1.1,72.0,74.0,29.42,27.42,sand,SAND,,"SAND; WOODY, GREY, COARSE, 20% WOOD, DARK, SIZE 5-15%",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,74.0,83.0,27.42,18.42,sand,SAND,,"SAND; GRAVELLY, GREY, 5-20% GRAVEL, GREY, FINE, QUARTZ GRAINED 3-4MM, COARSINING DOWNWARDS.",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,83.0,85.0,18.42,16.42,gravel,GRVL,,"GRAVEL; SANDY, GREY, FINE, SUBANGULAR QUARTZ GRAINED 3-4MM, 30% SAND, COARSE, 2% WOOD, DARK, ROTTEN",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,85.0,100.0,16.42,1.42,gravel,GRVL,,"GRAVEL; SANDY, GREY, FINE, SUBANGULAR QUARTZ GRAINED 3-4MM, 20-10% SAND, COARSE, GRAINED 1-2MM, SAND CONTENT DECREASES",HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,100.0,103.0,1.42,-1.58,mudstone,MDSN,,MUDSTONE; LIGHT GREY. - MESOZOIC.,HariS Haridharan - DWE,2.0,
10129714,GW098203.1.1,101.0,103.0,0.42,-1.58,claystone,CLSN,,"CLAYSTONE, GREY",UNK,1.0,
10126110,GW098204.1.1,0.0,1.0,100.56,99.56,silt,SILT,,"SILT; CLAYEY, DARK GREY. - NARRABRI FORMATION",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,0.0,3.0,100.56,97.56,soil,TPSL,,TOPSOIL,UNK,1.0,
10126110,GW098204.1.1,1.0,12.0,99.56,88.56,clay,CLAY,,CLAY; DARK GREY,HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,3.0,13.0,97.56,87.56,clay,CLAY,,"CLAY, SOFT, CREAM",UNK,1.0,
10126110,GW098204.1.1,12.0,16.0,88.56,84.56,silt,SILT,,"SILT; CLAYEY, GREY, 5% CLAY",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,13.0,16.0,87.56,84.56,clay,CLAY,,"CLAY, GREY, HARD",UNK,1.0,
10126110,GW098204.1.1,16.0,17.0,84.56,83.56,gravel,GRVL,,"GRAVEL; CLAYEY, GREY BROWN, FINE, SUBROUNDED QUARTZ GRAINED 3MM, 5% CLAY, GREY",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,16.0,22.0,84.56,78.56,sandy clay,SDCY,,"SANDY CLAY, CREAM",UNK,1.0,
10126110,GW098204.1.1,17.0,18.0,83.56,82.56,sand,SAND,,"SAND; LIGHT GREY, VERY FINE.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,18.0,24.0,82.56,76.56,gravel,GRVL,,"GRAVEL; CLAYEY, GREY, FINE, SUBROUNDED QUARTZ GRAINED 3MM, 5% - 10% CLAY, LIGHT GREY, CLAY CONTENT INCREASES DOWNWARDS.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,22.0,45.0,78.56,55.56,sand,SAND,,"SAND, FINE, WHITE",UNK,1.0,
10126110,GW098204.1.1,24.0,26.0,76.56,74.56,sand,SAND,,"SAND; LIGHT GREY, FINE TO MEDIUM, 10% MEDIUM GRAINED.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,26.0,35.0,74.56,65.56,sand,SAND,,"SAND; YELLOW BORWN, FINE TO MEDIUM, 5% SAND, MEDIUM. - GUNNEDAH FORMATION.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,35.0,42.0,65.56,58.56,sand,SAND,,"SAND; GREY BROWN, MEDIUM TO COARSE, QUARTZ GRAINED 1-2MM, 5% SAND, MEDIUM, COARSINING DOWNWARDS.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,42.0,45.0,58.56,55.56,sand,SAND,,"SAND; YELLOW BROWN, FINE",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,45.0,53.0,55.56,47.56,sand,SAND,,"SAND, COARSE, WHITE",UNK,1.0,
10126110,GW098204.1.1,45.0,53.0,55.56,47.56,sand,SAND,,"SAND; YELLOW BROWN, MEDIUM TO COARSE, SUBANGULAR QUARTZ GRAINED 1-2MM, COARSINING DOWNWARDS.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,53.0,77.0,47.56,23.56,sand,SAND,,"SAND, COARSE, GREY",UNK,1.0,
10126110,GW098204.1.1,53.0,56.0,47.56,44.56,sand,SAND,,"SAND; GREY, MEDIUM TO COARSE, SUBANGULAR QUARTZ GRAINED 1-2MM, 10% SAND, MEDIUM. - CUBBAROO FORMATION.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,56.0,57.0,44.56,43.56,sand,SAND,,"SAND; AS ABOVE + 5% WOOD, DARK",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,57.0,62.0,43.56,38.56,sand,SAND,,"SAND; GREY, FINE",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,62.0,64.0,38.56,36.56,sand,SAND,,"SAND; GREY, COARSE TO MEDIUM, QUARTZ GRAINED 1-2MM, 10% SAND, MEDIUM",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,64.0,68.0,36.56,32.56,sand,SAND,,"SAND; GREY, FINE TO MEDIUM, 40% SAND, MEDIUM",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,68.0,70.0,32.56,30.56,sand,SAND,,"SAND; DARK GREY, FINE, TRACES OF WOOD, DARK, ROTTEN",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,70.0,76.0,30.56,24.56,sand,SAND,,"SAND; GREY, FINE TO MEDIUM, 10% SAND, FINE, TRACES OF WOOD, DARK, ROTTEN.",HariS Haridharan - DWE,2.0,
10126110,GW098204.1.1,76.0,77.0,24.56,23.56,quartzite,QRTT,,"QUARTZITE; WHITE, FRACTURED. - PALAEOZOIC.",HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,0.0,1.0,100.3,99.3,silt,SILT,,"SILT; CLAYEY, GREY. - NARRABRI FORMATION",HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,0.0,1.0,100.3,99.3,soil,TPSL,,TOPSOIL,UNK,1.0,
10135006,GW098205.1.1,1.0,4.0,99.3,96.3,clay,CLAY,,"CLAY, GREY",UNK,1.0,
10135006,GW098205.1.1,1.0,5.0,99.3,95.3,clay,CLAY,,CLAY; DARK GREY,HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,4.0,13.0,96.3,87.3,clay,CLAY,,"CLAY, BROWN",UNK,1.0,
10135006,GW098205.1.1,5.0,13.0,95.3,87.3,clay,CLAY,,"CLAY; SILTY, LIGHT BROWN, 5% SILT",HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,13.0,26.0,87.3,74.3,sand,SAND,,"SAND, FINE, WHITE",UNK,1.0,
10135006,GW098205.1.1,13.0,26.0,87.3,74.3,sand,SAND,,"SAND; LIGHT GREY, FINE, UNIFORM",HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,26.0,38.0,74.3,62.3,gravel,GRVL,,"GRAVEL, COARSE 2-3MM, SANDY",UNK,1.0,
10135006,GW098205.1.1,26.0,32.0,74.3,68.3,sand,SAND,,"SAND; GRAVELLY, GREY, FINE TO COARSE, 20% FINE SAND, 5% GRAVEL, POLYMICTIC, ANGULAR QUARTZ GRAINED 3MM.",HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,32.0,35.0,68.3,65.3,sand,SAND,,"SAND; AS ABOVE, FINE SAND CONTENT INCREASE FROM 20% TO 30%.",HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,35.0,38.0,65.3,62.3,sand,SAND,,"SAND; GRAVELLY, YELLOW BROWN, MEDIUM TO COARSE, ANGULAR QUARTZ GRAINED 1-2MM, 40% SAND, 10% GRAVEL, FINE, ANGULAR QUARTZ GRAINED. - GUNNEDAH FORMATION.",HariS Haridharan - DWE,2.0,
10135006,GW098205.1.1,38.0,40.0,62.3,60.3,gravel,GRVL,,"GRAVEL, COARSE, ORANGE WITH QUARTZITE CHIPS",UNK,1.0,
10135006,GW098205.1.1,38.0,40.0,62.3,60.3,quartzite,QRTT,,QUARTZITE; WHITE. - PALAEOZOIC.,HariS Haridharan - DWE,2.0,
10081801,GW273032.1.1,0.0,1.0,99.21,98.21,silt,SILT,,"SILT; SANDY, GREY, + 10% SAND, FINE GREY. - NARRABRI FORMATION.",HariS Haridharan,2.0,
10081801,GW273032.1.1,0.0,1.0,99.21,98.21,soil,TPSL,,TOPSOIL,UNK,1.0,
10081801,GW273032.1.1,1.0,10.0,98.21,89.21,clay,CLAY,,"CLAY, GREY",UNK,1.0,
10081801,GW273032.1.1,1.0,7.0,98.21,92.21,silt,SILT,,"SILT; CLAYEY, DARK GREY, 10% CLAY",HariS Haridharan,2.0,
10081801,GW273032.1.1,7.0,10.0,92.21,89.21,clay,CLAY,,"CLAY; SILTY, GREY, 30% SILT",HariS Haridharan,2.0,
10081801,GW273032.1.1,10.0,18.5,89.21,80.71,sand,SAND,,"SAND, FINE, WHITE",UNK,1.0,
10081801,GW273032.1.1,10.0,12.0,89.21,87.21,sand,SAND,,"SAND; SILTY, GREY, FINE, 5% SILT",HariS Haridharan,2.0,
10081801,GW273032.1.1,12.0,18.5,87.21,80.71,sand,SAND,,"SAND; GREY BROWN, FINE, TRACES OF DARK WOOD.",HariS Haridharan,2.0,
10144075,GW273055.1.1,0.0,2.0,133.0,131.0,soil,TPSL,,"TOPSOIL, BLACK",UNK,1.0,
10144075,GW273055.1.1,2.0,26.0,131.0,107.0,clay,CLAY,,"CLAY, BROWN",UNK,1.0,
10144075,GW273055.1.1,26.0,29.0,107.0,104.0,sand,SAND,,SAND,UNK,1.0,
10144075,GW273055.1.1,29.0,36.2,104.0,96.8,clay,CLAY,,"CLAY, BROWN",UNK,1.0,
10144075,GW273055.1.1,36.2,54.0,96.8,79.0,silcrete,SLCR,,SILCRETE SANDSTONE,UNK,1.0,
10144075,GW273055.1.1,54.0,71.0,79.0,62.0,clay,CLAY,,"CLAY, BROWN",UNK,1.0,
10144075,GW273055.1.1,71.0,474.0,62.0,-341.0,shale,SHLE,,SHALE,UNK,1.0,
10144075,GW273055.1.1,474.0,503.0,-341.0,-370.0,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10144075,GW273055.1.1,503.0,561.0,-370.0,-428.0,shale,SHLE,,SHALE,UNK,1.0,
10144075,GW273055.1.1,561.0,590.0,-428.0,-457.0,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10144075,GW273055.1.1,590.0,606.0,-457.0,-473.0,shale,SHLE,,SHALE,UNK,1.0,
10144075,GW273055.1.1,606.0,610.0,-473.0,-477.0,shale,SHLE,,"SHALE, SANDY",UNK,1.0,
10144075,GW273055.1.1,610.0,635.0,-477.0,-502.0,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10144075,GW273055.1.1,635.0,652.0,-502.0,-519.0,shale,SHLE,,SHALE,UNK,1.0,
10144075,GW273055.1.1,652.0,708.0,-519.0,-575.0,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10144075,GW273055.1.1,708.0,719.0,-575.0,-586.0,unk,BDRK,,BEDROCK,UNK,1.0,
10130999,GW273065.1.1,0.0,7.0,140.0,133.0,sandy clay,SDCY,,"SANDY CLAY, RED",UNK,1.0,
10130999,GW273065.1.1,7.0,14.0,133.0,126.0,clay,CLAY,,"CLAY, YELLOW",UNK,1.0,
10130999,GW273065.1.1,14.0,16.0,126.0,124.0,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10130999,GW273065.1.1,16.0,49.0,124.0,91.0,clay,CLAY,,"CLAY, YELLOW GREY",UNK,1.0,
10130999,GW273065.1.1,49.0,83.0,91.0,57.0,shale,SHLE,,"SHALE, GREY",UNK,1.0,
10130999,GW273065.1.1,83.0,102.0,57.0,38.0,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10130999,GW273065.1.1,102.0,214.0,38.0,-74.0,shale,SHLE,,"SHALE, GREY",UNK,1.0,
10130999,GW273065.1.1,214.0,219.0,-74.0,-79.0,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10130999,GW273065.1.1,219.0,429.0,-79.0,-289.0,shale,SHLE,,SHALE,UNK,1.0,
10130999,GW273065.1.1,429.0,436.0,-289.0,-296.0,shale,SHLE,,S/SHALE,UNK,1.0,
10130999,GW273065.1.1,436.0,443.0,-296.0,-303.0,shale,SHLE,,SHALE,UNK,1.0,
10130999,GW273065.1.1,443.0,446.0,-303.0,-306.0,shale,SHLE,,S/SHALE,UNK,1.0,
10130999,GW273065.1.1,446.0,510.0,-306.0,-370.0,shale,SHLE,,"SHALE, GREY",UNK,1.0,
10130999,GW273065.1.1,510.0,515.0,-370.0,-375.0,sandstone,SDSN,,"SANDSTONE, HARD",UNK,1.0,
10130999,GW273065.1.1,515.0,525.0,-375.0,-385.0,quartz rock,QRTZ,,QUARTZ & SANDSTONE,UNK,1.0,
10130999,GW273065.1.1,525.0,529.0,-385.0,-389.0,sandstone,SDSN,,"SANDSTONE, RED",UNK,1.0,
10130999,GW273065.1.1,529.0,567.0,-389.0,-427.0,quartz rock,QRTZ,,QUARTZ & SANDSTONE,UNK,1.0,
10130999,GW273065.1.1,567.0,587.0,-427.0,-447.0,siltstone,SLSN,,SILTSTONE - BASEMENT,UNK,1.0,
10139562,GW273148.1.1,0.0,3.0,120.82,117.82,soil,TPSL,,TOPSOIL,UNK,1.0,
10139562,GW273148.1.1,3.0,9.0,117.82,111.82,gravel,GRVL,,GRAVEL,UNK,1.0,
10139562,GW273148.1.1,9.0,14.0,111.82,106.82,clay,CLAY,,"CLAY, BROWN",UNK,1.0,
10139562,GW273148.1.1,14.0,27.0,106.82,93.82,gravel,GRVL,,"GRAVEL, SANDY",UNK,1.0,
10139562,GW273148.1.1,27.0,30.0,93.82,90.82,coal,LGNT,,LIGNITE,UNK,1.0,
10139562,GW273148.1.1,30.0,42.0,90.82,78.82,clay,CLAY,,"CLAY, GREY",UNK,1.0,
10139562,GW273148.1.1,42.0,53.0,78.82,67.82,gravel,GRVL,,GRAVEL,UNK,1.0,
10139562,GW273148.1.1,53.0,106.0,67.82,14.82,clay,CLAY,,"CLAY, BROWN",UNK,1.0,
10139562,GW273148.1.1,106.0,189.0,14.82,-68.18,shale,SHLE,,SHALE,UNK,1.0,
10139562,GW273148.1.1,189.0,194.0,-68.18,-73.18,quartz rock,QRTZ,,QUARTZ,UNK,1.0,
10139562,GW273148.1.1,194.0,206.0,-73.18,-85.18,shale,SHLE,,"SHALE, HARD",UNK,1.0,
10128364,GW273160.1.1,0.0,0.5,104.88,104.38,clay,CLAY,,"CLAY, RED",UNK,1.0,
10128364,GW273160.1.1,0.5,12.5,104.38,92.38,ironstone,IRSN,,"IRONSTONE, RED & GREY",UNK,1.0,
10128364,GW273160.1.1,12.5,19.0,92.38,85.88,mudstone,MDSN,,"MUDSTONE, WHITE",UNK,1.0,
10128364,GW273160.1.1,19.0,41.0,85.88,63.88,shale,SHLE,,"SHALE, GREY",UNK,1.0,
10128364,GW273160.1.1,41.0,47.0,63.88,57.88,shale,SHLE,,"SHALE, RED & GREY",UNK,1.0,
10128364,GW273160.1.1,47.0,59.0,57.88,45.88,shale,SHLE,,"SHALE, BROWN",UNK,1.0,
10128364,GW273160.1.1,59.0,66.0,45.88,38.88,shale,SHLE,,"SHALE, GREY",UNK,1.0,
10128364,GW273160.1.1,66.0,90.0,38.88,14.88,shale,SHLE,,"SHALE, BROWN",UNK,1.0,
10128364,GW273160.1.1,90.0,218.0,14.88,-113.12,shale,SHLE,,"SHALE, GREY",UNK,1.0,
10128364,GW273160.1.1,218.0,230.0,-113.12,-125.12,shale,SHLE,,"SHALE, BROWN",UNK,1.0,
10128364,GW273160.1.1,230.0,260.0,-125.12,-155.12,shale,SHLE,,"SHALE, HARD, GREY",UNK,1.0,
10128364,GW273160.1.1,260.0,283.0,-155.12,-178.12,shale,SHLE,,"SHALE, GREY",UNK,1.0,
10128364,GW273160.1.1,283.0,300.0,-178.12,-195.12,sandstone,SDSN,,"SANDSTONE, WITH SHALE BANDS & SEDIMENT ROCK",UNK,1.0,
10128364,GW273160.1.1,300.0,329.0,-195.12,-224.12,shale,SHLE,,"SHALE, HARD",UNK,1.0,
10144936,GW273180.1.1,0.0,4.0,102.21,98.21,clay,CLAY,,"CLAY, ALLUVIAL",UNK,1.0,
10144936,GW273180.1.1,0.0,1.0,102.21,101.21,silt,SILT,,"CLAYEY SILT; DARK GRYE, 5% CLAY",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,1.0,2.0,101.21,100.21,sand,SAND,,"SILTY SAND; FINE, DARK GREY, 5% SILT",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,2.0,4.0,100.21,98.21,silty clay,SLCY,,"SILTY CLAY; GREY BROWN, 5% SILT",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,4.0,6.0,98.21,96.21,sand,SAND,,"SAND; FINE, GREY BROWN",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,4.0,5.0,98.21,97.21,sandy clay,SDCY,,SANDY CLAY,UNK,1.0,
10144936,GW273180.1.1,5.0,10.0,97.21,92.21,sand,SAND,,"SAND, LIGHT BROWN, FINE WITH SILTY BANDS",UNK,1.0,
10144936,GW273180.1.1,6.0,10.0,96.21,92.21,sand,SAND,,"SAND; FINE, GREY, TRACES OF MUDSTONE PEBBLES 5-6MM",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,10.0,11.3,92.21,90.91,clayey sand,CLSD,,"CLAYEY SAND, LIGHT ORANGE, FINE",UNK,1.0,
10144936,GW273180.1.1,10.0,11.0,92.21,91.21,sand,SAND,,"SAND; FINE, YELLOW",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,11.0,12.5,91.21,89.71,clay,CLAY,,CLAY; GREYISH YELLOW,HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,11.3,12.5,90.91,89.71,clay,CLAY,,"CLAY, LIGHT ORANGEY/YELLOW/GREY, HEAVY",UNK,1.0,
10144936,GW273180.1.1,12.5,15.0,89.71,87.21,sand,SAND,,"SAND, LIGHT BROWN/YELLOW, FINE/MEDIUM",UNK,1.0,
10144936,GW273180.1.1,12.5,17.0,89.71,85.21,sand,SAND,,"SAND; FINE TO MEDIUM, YELLOW GREY, 5% COARSE QUARTZ SAND, SUBANGULAR GRAINS 0.5-1MM, TRACES OF GRANITE PEBBLES GRAINS 5-10MM",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,15.0,17.0,87.21,85.21,sand,SAND,,"SAND, LIGHT BROWN/ORANGE, FINE/MEDIUM",UNK,1.0,
10144936,GW273180.1.1,17.0,21.0,85.21,81.21,sand,SAND,,"SAND, LIGHT BROWN/GREY, FINE/MEDIUM",UNK,1.0,
10144936,GW273180.1.1,17.0,22.0,85.21,80.21,sand,SAND,,"SAND; FINE TO COARSE, LIGHT GREY, 20% FINE, 50% COARSE SAND, SUBANGULAR QUARTZ GRAINS 0.5-1MM",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,21.0,23.0,81.21,79.21,sand,SAND,,"SAND, LIGHT BROWN/YELLOW, FINE",UNK,1.0,
10144936,GW273180.1.1,22.0,29.5,80.21,72.71,sand,SAND,,"SAND; FINE TO MEDIUM, YELLOW GREY, SUBANGULAR QUARTZ GRAINS 30% FINE SAND",HariS Haridharan - NOW,2.0,
10144936,GW273180.1.1,23.0,29.0,79.21,73.21,sand,SAND,,"SAND, LIGHT YELLOW, FINE",UNK,1.0,
10144936,GW273180.1.1,29.0,31.0,73.21,71.21,sandy clay,SDCY,,"SANDY CLAY, YELLOW",UNK,1.0,
10144936,GW273180.1.1,29.5,31.0,72.71,71.21,clayey sand,CLSD,,"CLAYEY SAND; FINE, YELLOW, 20% CLAY, YELLOW, 5% MEDIUM SAND",HariS Haridharan - NOW,2.0,
10119845,GW273181.1.1,0.0,2.0,100.47,98.47,clay,CLAY,,"CLAY, ALLUVIAL",UNK,1.0,
10119845,GW273181.1.1,0.0,2.0,100.47,98.47,sand,SAND,,"SILTY SAND; FINE, DARK GREY",HariS Haridharan - NOW,2.0,
10119845,GW273181.1.1,2.0,7.0,98.47,93.47,sand,SAND,,"SAND; FINE, LIGHT BROWN",HariS Haridharan - NOW,2.0,
10119845,GW273181.1.1,2.0,7.0,98.47,93.47,sandy clay,SDCY,,"SANDY, SILTY CLAY",UNK,1.0,
10119845,GW273181.1.1,7.0,9.5,93.47,90.97,clay,CLAY,,"CLAY, GREY WITH BLACK FLECKS",UNK,1.0,
10119845,GW273181.1.1,7.0,9.0,93.47,91.47,silt,SILT,,"SILT; DARK, CARBONACEOUS",HariS Haridharan - NOW,2.0,
10119845,GW273181.1.1,9.0,11.0,91.47,89.47,sand,SAND,,"SAND; FINE, LIGHT BROWN",HariS Haridharan - NOW,2.0,
