BoreID	HydroCode	FromDepth	ToDepth	GALithType	MajorLithCode	MinorLithCode	Description	X	Y	TopElev
10001532	GW004411.1.1	228.75	297.15	shale	SHLE		SHALE	239142.40407037397	6678521.147346821	-127.41
10001532	GW004411.1.1	297.15	307.67	sandstone	SDSN		SANDSTONE SOFT	239142.40407037397	6678521.147346821	-195.81
10001532	GW004411.1.1	307.67	315.21	sandstone	SDSN		SANDSTONE HARD WATER SUPPLY	239142.40407037397	6678521.147346821	-206.33
10001532	GW004411.1.1	315.21	326.18	clay	CLAY		PUG WHITE	239142.40407037397	6678521.147346821	-213.87
10001532	GW004411.1.1	326.18	361.72	slate	SLTE		SLATE LIGHT GREEN	239142.40407037397	6678521.147346821	-224.84
10001532	GW004411.1.1	361.72	382.83	slate	SLTE		SLATE	239142.40407037397	6678521.147346821	-260.38
10139852	GW004412.1.1	0.0	0.61	clay	CLAY		CLAY RED	248484.42530900065	6659387.718733219	100.12
10139852	GW004412.1.1	0.61	8.23	clay	CLAY		CLAY YELLOW KOPI (COPI)	248484.42530900065	6659387.718733219	99.51
10139852	GW004412.1.1	8.23	12.04	limestone	LMSN		LIMESTONE VERY HARD	248484.42530900065	6659387.718733219	91.89
10139852	GW004412.1.1	12.04	18.14	unk	PUG		PUG WHITE	248484.42530900065	6659387.718733219	88.08
10139852	GW004412.1.1	18.14	28.8	unk	PUG		PUG PINK	248484.42530900065	6659387.718733219	81.98
10139852	GW004412.1.1	28.8	48.92	unk	PUG		PUG YELLOW	248484.42530900065	6659387.718733219	71.32
10139852	GW004412.1.1	48.92	63.73	shale	SHLE		SHALE GREY	248484.42530900065	6659387.718733219	51.2
10139852	GW004412.1.1	63.73	66.29	unk	UNKN		HARD SEAM	248484.42530900065	6659387.718733219	36.39
10139852	GW004412.1.1	66.29	96.44	shale	SHLE		SHALE	248484.42530900065	6659387.718733219	33.83
10139852	GW004412.1.1	96.44	100.34	unk	ROCK		ROCK GREY	248484.42530900065	6659387.718733219	3.68
10139852	GW004412.1.1	100.34	157.28	shale	SHLE		SHALE VERY HARD	248484.42530900065	6659387.718733219	-0.22
10139852	GW004412.1.1	157.28	157.48	quartz rock	QRTZ		QUARTZ	248484.42530900065	6659387.718733219	-57.16
10139852	GW004412.1.1	157.48	166.12	shale	SHLE		SHALE SANDY	248484.42530900065	6659387.718733219	-57.36
10139852	GW004412.1.1	166.12	256.74	shale	SHLE		SHALE GREY	248484.42530900065	6659387.718733219	-66.0
10139852	GW004412.1.1	256.74	271.88	sandstone	SDSN		SANDSTONE WATER SUPPLY	248484.42530900065	6659387.718733219	-156.62
10139852	GW004412.1.1	271.88	294.74	shale	SHLE		SHALE GREY	248484.42530900065	6659387.718733219	-171.76
10139852	GW004412.1.1	294.74	355.7	sandstone	SDSN		SANDSTONE WATER SUPPLY	248484.42530900065	6659387.718733219	-194.62
10139852	GW004412.1.1	355.7	373.08	sandstone	SDSN		SANDSTONE HARD WATER SUPPLY	248484.42530900065	6659387.718733219	-255.58
10135344	GW004414.1.1	0.0	1.83	soil	SOIL		SOIL	365672.9428844495	6749718.582858931	138.79
10135344	GW004414.1.1	1.83	13.72	clay	CLAY		CLAY	365672.9428844495	6749718.582858931	136.96
10135344	GW004414.1.1	13.72	14.63	unk	DRFT		DRIFT	365672.9428844495	6749718.582858931	125.07
10135344	GW004414.1.1	14.63	33.53	gravel	GRVL		GRAVEL CEMENTED WATER SUPPLY	365672.9428844495	6749718.582858931	124.16
10135344	GW004414.1.1	33.53	39.62	clay	CLAY		CLAY	365672.9428844495	6749718.582858931	105.26
10135344	GW004414.1.1	39.62	64.01	shale	SHLE		SHALE BLACK	365672.9428844495	6749718.582858931	99.17
10135344	GW004414.1.1	64.01	74.68	shale	SHLE		SHALE STICKY	365672.9428844495	6749718.582858931	74.78
10135344	GW004414.1.1	74.68	77.72	unk	DRFT		DRIFT WATER SUPPLY	365672.9428844495	6749718.582858931	64.11
10135344	GW004414.1.1	77.72	85.34	shale	SHLE		SHALE SANDY	365672.9428844495	6749718.582858931	61.07
10135344	GW004414.1.1	85.34	103.63	unk	DRFT		DRIFT	365672.9428844495	6749718.582858931	53.45
10135344	GW004414.1.1	103.63	172.21	shale	SHLE		SHALE	365672.9428844495	6749718.582858931	35.16
10135344	GW004414.1.1	172.21	175.87	sandstone	SDSN		SANDSTONE WATER SUPPLY	365672.9428844495	6749718.582858931	-33.42
10135344	GW004414.1.1	175.87	328.27	shale	SHLE		SHALE	365672.9428844495	6749718.582858931	-37.08
10135344	GW004414.1.1	328.27	338.33	shale	SHLE		SHALE HARD	365672.9428844495	6749718.582858931	-189.48
10135344	GW004414.1.1	338.33	352.04	shale	SHLE		SHALE	365672.9428844495	6749718.582858931	-199.54
10135344	GW004414.1.1	352.04	367.28	sandstone	SDSN		SANDSTONE WATER SUPPLY	365672.9428844495	6749718.582858931	-213.25
10135344	GW004414.1.1	367.28	387.1	shale	SHLE		SHALE	365672.9428844495	6749718.582858931	-228.49
10135344	GW004414.1.1	387.1	402.34	sandstone	SDSN		SANDSTONE WATER SUPPLY	365672.9428844495	6749718.582858931	-248.31
10135344	GW004414.1.1	402.34	438.91	sandstone	SDSN		SANDSTONE HARD	365672.9428844495	6749718.582858931	-263.55
10135344	GW004414.1.1	438.91	445.62	unk	ROCK		ROCK HARD	365672.9428844495	6749718.582858931	-300.12
10135344	GW004414.1.1	445.62	446.84	granite	GRNT		GRANITE	365672.9428844495	6749718.582858931	-306.83
10035128	GW004416.1.1	0.0	7.32	clay	CLAY		CLAY	230536.26837015914	6604843.23664211	88.78
10035128	GW004416.1.1	7.32	10.97	clay	CLAY		CLAY SAND	230536.26837015914	6604843.23664211	81.46
10035128	GW004416.1.1	10.97	32.31	clay	CLAY		CLAY WATER SUPPLY	230536.26837015914	6604843.23664211	77.81
10035128	GW004416.1.1	32.31	38.4	sand	SAND		SAND DRIFT WATER SUPPLY	230536.26837015914	6604843.23664211	56.47
10035128	GW004416.1.1	38.4	54.86	clay	CLAY		CLAY COLOURED	230536.26837015914	6604843.23664211	50.38
10035128	GW004416.1.1	54.86	99.36	shale	SHLE		SHALE	230536.26837015914	6604843.23664211	33.92
10035128	GW004416.1.1	99.36	103.63	shale	SHLE		SHALE SANDY	230536.26837015914	6604843.23664211	-10.58
10035128	GW004416.1.1	103.63	107.29	sandstone	SDSN		SANDSTONE WATER SUPPLY	230536.26837015914	6604843.23664211	-14.85
10035128	GW004416.1.1	107.29	115.21	shale	SHLE		SHALE	230536.26837015914	6604843.23664211	-18.51
10043889	GW004417.1.1	0.0	7.92	clay	CLAY		CLAY	233380.5624371324	6608335.09865715	87.25
10043889	GW004417.1.1	7.92	9.14	sandstone	SDSN		SANDSTONE WATER SUPPLY	233380.5624371324	6608335.09865715	79.33
10043889	GW004417.1.1	9.14	48.76	clay	CLAY		CLAY	233380.5624371324	6608335.09865715	78.11
10043889	GW004417.1.1	48.76	131.06	shale	SHLE		SHALE	233380.5624371324	6608335.09865715	38.49
10043889	GW004417.1.1	131.06	131.67	sandstone	SDSN		SANDSTONE SOFT COARSE WATER SUPPLY	233380.5624371324	6608335.09865715	-43.81
10137278	GW004419.1.1	0.0	0.91	sand	SAND		SAND	446779.9445338651	6741741.262446143	122.67
10137278	GW004419.1.1	0.91	7.01	sand	SAND		SAND CLAY	446779.9445338651	6741741.262446143	121.76
10137278	GW004419.1.1	7.01	16.15	sand	SAND		SAND	446779.9445338651	6741741.262446143	115.66
10137278	GW004419.1.1	16.15	23.16	unk	DRFT		DRIFT WATER SUPPLY	446779.9445338651	6741741.262446143	106.52
10137278	GW004419.1.1	23.16	26.21	mudstone	MDSN		MUDSTONE	446779.9445338651	6741741.262446143	99.51
10137278	GW004419.1.1	26.21	27.74	clay	CLAY		CLAY GRAVEL WATER SUPPLY	446779.9445338651	6741741.262446143	96.46
10137278	GW004419.1.1	27.74	32.31	unk	DRFT		DRIFT	446779.9445338651	6741741.262446143	94.93
10137278	GW004419.1.1	32.31	32.92	clay	CLAY		CLAY WHITE	446779.9445338651	6741741.262446143	90.36
10137278	GW004419.1.1	32.92	35.36	limestone	LMSN		LIMESTONE	446779.9445338651	6741741.262446143	89.75
10137278	GW004419.1.1	35.36	38.4	clay	CLAY		CLAY SANDY GRAVEL	446779.9445338651	6741741.262446143	87.31
10137278	GW004419.1.1	38.4	39.32	conglomerate	CGLM		CONGLOMERATE WATER SUPPLY	446779.9445338651	6741741.262446143	84.27
10137278	GW004419.1.1	39.32	45.72	clay	CLAY		CLAY	446779.9445338651	6741741.262446143	83.35
10137278	GW004419.1.1	45.72	61.57	clay	CLAY		CLAY BLACK	446779.9445338651	6741741.262446143	76.95
10137278	GW004419.1.1	61.57	67.67	shale	SHLE		SHALE GREY	446779.9445338651	6741741.262446143	61.1
10137278	GW004419.1.1	67.67	68.58	unk	ROCK		ROCK	446779.9445338651	6741741.262446143	55.0
10137278	GW004419.1.1	68.58	70.71	sand	SAND		SAND GRAVEL WATER SUPPLY	446779.9445338651	6741741.262446143	54.09
10137278	GW004419.1.1	70.71	76.2	clay	CLAY		CLAY WHITE	446779.9445338651	6741741.262446143	51.96
10137278	GW004419.1.1	76.2	77.42	unk	ROCK		ROCK	446779.9445338651	6741741.262446143	46.47
10137278	GW004419.1.1	77.42	81.99	clay	CLAY		CLAY SANDY SHALE	446779.9445338651	6741741.262446143	45.25
10137278	GW004419.1.1	81.99	103.33	shale	SHLE		SHALE	446779.9445338651	6741741.262446143	40.68
10137278	GW004419.1.1	103.33	114.6	clay	CLAY		CLAY SANDY SHALE WATER SUPPLY	446779.9445338651	6741741.262446143	19.34
10137278	GW004419.1.1	114.6	129.54	shale	SHLE		SHALE	446779.9445338651	6741741.262446143	8.07
10137278	GW004419.1.1	129.54	129.84	unk	UNKN		HARD STREAKS	446779.9445338651	6741741.262446143	-6.87
10137278	GW004419.1.1	129.84	168.86	shale	SHLE		SHALE	446779.9445338651	6741741.262446143	-7.17
10137278	GW004419.1.1	168.86	169.16	clay	CLAY		CLAY SANDY	446779.9445338651	6741741.262446143	-46.19
10137278	GW004419.1.1	169.16	217.93	clay	CLAY		CLAY SANDY SHALE	446779.9445338651	6741741.262446143	-46.49
10137278	GW004419.1.1	217.93	221.59	sandstone	SDSN		SANDSTONE LIME WATER SUPPLY	446779.9445338651	6741741.262446143	-95.26
10137278	GW004419.1.1	221.59	236.83	sandstone	SDSN		SANDSTONE	446779.9445338651	6741741.262446143	-98.92
10137278	GW004419.1.1	236.83	261.21	clay	CLAY		CLAY SANDY SHALE WATER SUPPLY	446779.9445338651	6741741.262446143	-114.16
10137278	GW004419.1.1	261.21	261.82	unk	ROCK		ROCK	446779.9445338651	6741741.262446143	-138.54
10137278	GW004419.1.1	261.82	273.1	clay	CLAY		CLAY SHALE	446779.9445338651	6741741.262446143	-139.15
10137278	GW004419.1.1	273.1	276.15	clay	CLAY		CLAY SANDY SHALE	446779.9445338651	6741741.262446143	-150.43
10137278	GW004419.1.1	276.15	278.89	sandstone	SDSN		SANDSTONE WATER SUPPLY	446779.9445338651	6741741.262446143	-153.48
10137278	GW004419.1.1	278.89	279.2	unk	UNKN		HARD STREAKS	446779.9445338651	6741741.262446143	-156.22
10137278	GW004419.1.1	279.2	286.51	sandstone	SDSN		SANDSTONE SHALE	446779.9445338651	6741741.262446143	-156.53
10137278	GW004419.1.1	286.51	289.56	limestone	LMSN		LIMESTONE	446779.9445338651	6741741.262446143	-163.84
10137278	GW004419.1.1	289.56	298.7	shale	SHLE		SHALE CLAY	446779.9445338651	6741741.262446143	-166.89
10137278	GW004419.1.1	298.7	301.14	coal	COAL		COAL	446779.9445338651	6741741.262446143	-176.03
10137278	GW004419.1.1	301.14	306.02	coal	COAL		COAL	446779.9445338651	6741741.262446143	-178.47
10137278	GW004419.1.1	301.14	306.02	shale	SHLE		SHALE SANDSTONE	446779.9445338651	6741741.262446143	-178.47
10141212	GW004420.1.1	0.0	2.44	soil	SOIL		SOIL	454953.9972841487	6725341.00720644	115.2
10141212	GW004420.1.1	2.44	19.81	clay	CLAY		CLAY	454953.9972841487	6725341.00720644	112.76
10141212	GW004420.1.1	19.81	31.39	sand	SAND		SAND DRIFT WATER SUPPLY	454953.9972841487	6725341.00720644	95.39
10141212	GW004420.1.1	31.39	35.05	unk	ROCK		ROCK WHITE	454953.9972841487	6725341.00720644	83.81
10141212	GW004420.1.1	35.05	62.18	clay	CLAY		CLAY WATER SUPPLY	454953.9972841487	6725341.00720644	80.15
10141212	GW004420.1.1	62.18	89.92	unk	ROCK		ROCK WHITE	454953.9972841487	6725341.00720644	53.02
10141212	GW004420.1.1	89.92	109.73	clay	CLAY		CLAY	454953.9972841487	6725341.00720644	25.28
10141212	GW004420.1.1	109.73	176.78	shale	SHLE		SHALE	454953.9972841487	6725341.00720644	5.47
10141212	GW004420.1.1	176.78	195.38	sandstone	SDSN		SANDSTONE	454953.9972841487	6725341.00720644	-61.58
10141212	GW004420.1.1	195.38	293.52	shale	SHLE		SHALE	454953.9972841487	6725341.00720644	-80.18
10141212	GW004420.1.1	293.52	308.46	shale	SHLE		SHALE SANDY WATER SUPPLY	454953.9972841487	6725341.00720644	-178.32
10141212	GW004420.1.1	308.46	332.23	shale	SHLE		SHALE	454953.9972841487	6725341.00720644	-193.26
10141212	GW004420.1.1	332.23	333.45	sandstone	SDSN		SAND ROCK	454953.9972841487	6725341.00720644	-217.03
10141212	GW004420.1.1	333.45	338.02	shale	SHLE		SHALE	454953.9972841487	6725341.00720644	-218.25
10141212	GW004420.1.1	338.02	341.38	unk	ROCK		ROCK	454953.9972841487	6725341.00720644	-222.82
10141212	GW004420.1.1	341.38	370.03	shale	SHLE		SHALE	454953.9972841487	6725341.00720644	-226.18
10141212	GW004420.1.1	370.03	373.68	shale	SHLE		SHALE SANDY	454953.9972841487	6725341.00720644	-254.83
10141212	GW004420.1.1	373.68	374.6	unk	ROCK		ROCK	454953.9972841487	6725341.00720644	-258.48
10141212	GW004420.1.1	374.6	377.04	sandstone	SDSN		SANDSTONE	454953.9972841487	6725341.00720644	-259.4
10141212	GW004420.1.1	377.04	377.95	unk	ROCK		ROCK WATER SUPPLY	454953.9972841487	6725341.00720644	-261.84
10141212	GW004420.1.1	377.95	380.7	sandstone	SDSN		SANDSTONE	454953.9972841487	6725341.00720644	-262.75
10141212	GW004420.1.1	380.7	415.44	slate	SLTE		SLATE WATER SUPPLY	454953.9972841487	6725341.00720644	-265.5
10141212	GW004420.1.1	415.44	419.1	quartz rock	QRTZ		QUARTZ	454953.9972841487	6725341.00720644	-300.24
10141212	GW004420.1.1	419.1	457.2	slate	SLTE		SLATE	454953.9972841487	6725341.00720644	-303.9
10004902	GW004421.1.1	0.0	31.7	clay	CLAY		CLAY WATER SUPPLY	264371.7933049236	6671293.849707665	101.0
10004902	GW004421.1.1	31.7	33.22	unk	DRFT		DRIFT FINE WATER SUPPLY	264371.7933049236	6671293.849707665	69.3
10004902	GW004421.1.1	33.22	35.05	clay	CLAY		CLAY YELLOW SANDY	264371.7933049236	6671293.849707665	67.78
10004902	GW004421.1.1	35.05	37.19	sand	SAND		SAND FINE	264371.7933049236	6671293.849707665	65.95
10004902	GW004421.1.1	37.19	46.94	clay	CLAY		CLAY YELLOW	264371.7933049236	6671293.849707665	63.81
10004902	GW004421.1.1	46.94	60.96	marl	MARL		MARL	264371.7933049236	6671293.849707665	54.06
10004902	GW004421.1.1	60.96	64.62	clay	CLAY		CLAY SANDY	264371.7933049236	6671293.849707665	40.04
10004902	GW004421.1.1	64.62	67.97	sand	SAND		SAND WATER SUPPLY	264371.7933049236	6671293.849707665	36.38
10004902	GW004421.1.1	67.97	71.02	clay	CLAY		CLAY SANDY	264371.7933049236	6671293.849707665	33.03
10004902	GW004421.1.1	71.02	239.27	shale	SHLE		SHALE	264371.7933049236	6671293.849707665	29.98
10004902	GW004421.1.1	239.27	249.94	clay	CLAY		CLAY	264371.7933049236	6671293.849707665	-138.27
10004902	GW004421.1.1	249.94	251.46	shale	SHLE		SHALE SANDY	264371.7933049236	6671293.849707665	-148.94
10004902	GW004421.1.1	251.46	256.03	sandstone	SDSN		SANDSTONE WATER SUPPLY	264371.7933049236	6671293.849707665	-150.46
10004902	GW004421.1.1	256.03	265.18	clay	CLAY		CLAY	264371.7933049236	6671293.849707665	-155.03
10004902	GW004421.1.1	256.03	265.18	sand	SAND		SAND GRAVEL	264371.7933049236	6671293.849707665	-155.03
10004902	GW004421.1.1	265.18	281.94	sandstone	SDSN		SANDSTONE	264371.7933049236	6671293.849707665	-164.18
10004902	GW004421.1.1	281.94	304.8	unk	FLDP		FELDSPAR CLAY	264371.7933049236	6671293.849707665	-180.94
10004902	GW004421.1.1	304.8	307.85	sand	SAND		SAND	264371.7933049236	6671293.849707665	-203.8
10004902	GW004421.1.1	307.85	308.76	unk	ROCK		ROCK	264371.7933049236	6671293.849707665	-206.85
10004902	GW004421.1.1	308.76	333.76	sandstone	SDSN		SANDSTONE CLAY WATER SUPPLY	264371.7933049236	6671293.849707665	-207.76
10004902	GW004421.1.1	333.76	341.38	slate	SLTE		SLATE	264371.7933049236	6671293.849707665	-232.76
10023394	GW004423.1.1	0.0	0.91	soil	SOIL		SOIL RED	420501.09418288385	6786186.708859058	143.0
10023394	GW004423.1.1	0.91	16.15	clay	CLAY		CLAY	420501.09418288385	6786186.708859058	142.09
10023394	GW004423.1.1	16.15	33.53	unk	ROCK		ROCK	420501.09418288385	6786186.708859058	126.85
10023394	GW004423.1.1	33.53	59.74	clay	CLAY		CLAY WHITE	420501.09418288385	6786186.708859058	109.47
10023394	GW004423.1.1	59.74	60.96	clay	CLAY		CLAY SANDY SOAK	420501.09418288385	6786186.708859058	83.26
10023394	GW004423.1.1	60.96	216.41	shale	SHLE		SHALE WATER SUPPLY	420501.09418288385	6786186.708859058	82.04
10023394	GW004423.1.1	216.41	217.63	shale	SHLE		SHALE SANDY, AND SANDSTONE, STREAKS	420501.09418288385	6786186.708859058	-73.41
10023394	GW004423.1.1	217.63	302.36	shale	SHLE		SHALE GREY	420501.09418288385	6786186.708859058	-74.63
10023394	GW004423.1.1	302.36	389.53	shale	SHLE		SHALE GREY SANDY	420501.09418288385	6786186.708859058	-159.36
10023394	GW004423.1.1	389.53	416.05	shale	SHLE		SHALE	420501.09418288385	6786186.708859058	-246.53
10023394	GW004423.1.1	416.05	441.66	sandstone	SDSN		SANDSTONE GREY	420501.09418288385	6786186.708859058	-273.05
10023394	GW004423.1.1	441.66	472.14	shale	SHLE		SHALE GREY SANDY WATER SUPPLY	420501.09418288385	6786186.708859058	-298.66
10023394	GW004423.1.1	472.14	486.16	shale	SHLE		SHALE GREY	420501.09418288385	6786186.708859058	-329.14
10023394	GW004423.1.1	486.16	512.06	sandstone	SDSN		SANDSTONE GREY, AND SAND, IN LAYERS	420501.09418288385	6786186.708859058	-343.16
10023394	GW004423.1.1	512.06	522.73	sandstone	SDSN		SANDSTONE WATER SUPPLY	420501.09418288385	6786186.708859058	-369.06
10023394	GW004423.1.1	522.73	528.83	sandstone	SDSN		SAND ROCK HARD	420501.09418288385	6786186.708859058	-379.73
10023394	GW004423.1.1	528.83	542.54	unk	ROCK		ROCK BLACK WHITE VERY HARD BEDROCK	420501.09418288385	6786186.708859058	-385.83
10091138	GW004425.1.1	0.0	0.61	soil	SOIL		SOIL RED	372824.165544665	6749216.235803189	135.0
10091138	GW004425.1.1	0.61	14.33	clay	CLAY		CLAY MULTICOLOURED	372824.165544665	6749216.235803189	134.39
10091138	GW004425.1.1	14.33	24.38	sandstone	SDSN		SAND ROCK WATER SUPPLY	372824.165544665	6749216.235803189	120.67
10091138	GW004425.1.1	24.38	59.44	clay	CLAY		CLAY YELLOW	372824.165544665	6749216.235803189	110.62
10091138	GW004425.1.1	59.44	61.26	clay	CLAY		CLAY GREY SANDY WATER SUPPLY	372824.165544665	6749216.235803189	75.56
10091138	GW004425.1.1	61.26	84.12	shale	SHLE		SHALE GREY	372824.165544665	6749216.235803189	73.74
10091138	GW004425.1.1	84.12	85.04	unk	ROCK		ROCK HARD	372824.165544665	6749216.235803189	50.88
10091138	GW004425.1.1	85.04	108.2	shale	SHLE		SHALE GREY	372824.165544665	6749216.235803189	49.96
10091138	GW004425.1.1	108.2	108.81	unk	ROCK		ROCK	372824.165544665	6749216.235803189	26.8
10091138	GW004425.1.1	108.81	167.94	shale	SHLE		SHALE GREY	372824.165544665	6749216.235803189	26.19
10091138	GW004425.1.1	167.94	183.49	shale	SHLE		SHALE BLACK	372824.165544665	6749216.235803189	-32.94
10091138	GW004425.1.1	183.49	192.02	shale	SHLE		SHALE	372824.165544665	6749216.235803189	-48.49
10091138	GW004425.1.1	192.02	192.94	shale	SHLE		SHALE SANDY WATER SUPPLY	372824.165544665	6749216.235803189	-57.02
10091138	GW004425.1.1	192.94	265.18	shale	SHLE		SHALE GREY	372824.165544665	6749216.235803189	-57.94
10091138	GW004425.1.1	265.18	323.7	shale	SHLE		SHALE DARK GREY	372824.165544665	6749216.235803189	-130.18
10091138	GW004425.1.1	323.7	340.16	shale	SHLE		SHALE GREY	372824.165544665	6749216.235803189	-188.7
10091138	GW004425.1.1	340.16	354.48	shale	SHLE		SHALE	372824.165544665	6749216.235803189	-205.16
10091138	GW004425.1.1	354.48	368.81	shale	SHLE		SHALE GREY	372824.165544665	6749216.235803189	-219.48
10091138	GW004425.1.1	368.81	370.03	unk	UNKN		HARD CEMENT	372824.165544665	6749216.235803189	-233.81
10091138	GW004425.1.1	370.03	379.48	sandstone	SDSN		SAND ROCK WATER SUPPLY	372824.165544665	6749216.235803189	-235.03
10091138	GW004425.1.1	379.48	379.49	unk	ROCK		ROCK HARD	372824.165544665	6749216.235803189	-244.48
10100789	GW004426.1.1	0.0	3.05	soil	SOIL		SOIL RED	361883.0224645338	6737696.873779323	134.0
10100789	GW004426.1.1	3.05	7.62	clay	CLAY		CLAY MULTICOLOURED	361883.0224645338	6737696.873779323	130.95
10100789	GW004426.1.1	7.62	11.58	sand	SAND		SAND DRIFT DRY	361883.0224645338	6737696.873779323	126.38
10100789	GW004426.1.1	11.58	13.72	clay	CLAY		CLAY MULTICOLOURED	361883.0224645338	6737696.873779323	122.42
10100789	GW004426.1.1	13.72	23.77	sand	SAND		SAND WATER SUPPLY	361883.0224645338	6737696.873779323	120.28
10100789	GW004426.1.1	23.77	26.21	clay	CLAY		CLAY MULTICOLOURED	361883.0224645338	6737696.873779323	110.23
10100789	GW004426.1.1	26.21	29.87	sand	SAND		SAND WATER SUPPLY	361883.0224645338	6737696.873779323	107.79
10100789	GW004426.1.1	29.87	72.85	clay	CLAY		CLAY MULTICOLOURED	361883.0224645338	6737696.873779323	104.13
10100789	GW004426.1.1	72.85	117.65	shale	SHLE		SHALE GREY	361883.0224645338	6737696.873779323	61.15
10100789	GW004426.1.1	117.65	118.26	sand	SAND		SAND	361883.0224645338	6737696.873779323	16.35
10100789	GW004426.1.1	118.26	141.73	shale	SHLE		SHALE GREY	361883.0224645338	6737696.873779323	15.74
10100789	GW004426.1.1	141.73	142.95	sand	SAND		SAND WATER SUPPLY	361883.0224645338	6737696.873779323	-7.73
10100789	GW004426.1.1	142.95	205.44	shale	SHLE		SHALE GREY	361883.0224645338	6737696.873779323	-8.95
10100789	GW004426.1.1	205.44	223.42	sandstone	SDSN		SAND ROCK	361883.0224645338	6737696.873779323	-71.44
10100789	GW004426.1.1	223.42	225.55	shale	SHLE		SHALE GREY SANDY	361883.0224645338	6737696.873779323	-89.42
10100789	GW004426.1.1	225.55	242.01	sandstone	SDSN		SAND ROCK	361883.0224645338	6737696.873779323	-91.55
10100789	GW004426.1.1	242.01	242.62	unk	ROCK		ROCK HARD	361883.0224645338	6737696.873779323	-108.01
10100789	GW004426.1.1	242.62	245.36	shale	SHLE		SHALE	361883.0224645338	6737696.873779323	-108.62
10100789	GW004426.1.1	245.36	246.28	unk	ROCK		ROCK HARD	361883.0224645338	6737696.873779323	-111.36
10100789	GW004426.1.1	246.28	265.18	sandstone	SDSN		SAND ROCK	361883.0224645338	6737696.873779323	-112.28
10100789	GW004426.1.1	265.18	288.04	shale	SHLE		SHALE BLACK	361883.0224645338	6737696.873779323	-131.18
10100789	GW004426.1.1	288.04	295.05	shale	SHLE		SHALE BLACK	361883.0224645338	6737696.873779323	-154.04
10100789	GW004426.1.1	295.05	302.06	sandstone	SDSN		SAND ROCK WHITE	361883.0224645338	6737696.873779323	-161.05
10100789	GW004426.1.1	302.06	304.19	sand	SAND		SAND WATER SUPPLY	361883.0224645338	6737696.873779323	-168.06
10146133	GW004428.1.1	0.0	4.57	soil	SOIL		SOIL	523114.99578340194	6780284.006368417	134.24
10146133	GW004428.1.1	4.57	13.72	sand	SAND		SAND	523114.99578340194	6780284.006368417	129.67
10146133	GW004428.1.1	13.72	18.9	clay	CLAY		CLAY	523114.99578340194	6780284.006368417	120.52
10146133	GW004428.1.1	18.9	31.7	sand	SAND		SAND WATER SUPPLY	523114.99578340194	6780284.006368417	115.34
10146133	GW004428.1.1	31.7	39.93	clay	CLAY		CLAY	523114.99578340194	6780284.006368417	102.54
10146133	GW004428.1.1	39.93	50.29	sand	SAND		SAND DRIFT	523114.99578340194	6780284.006368417	94.31
10146133	GW004428.1.1	50.29	62.18	sandstone	SDSN		SANDSTONE	523114.99578340194	6780284.006368417	83.95
10146133	GW004428.1.1	62.18	68.58	unk	ROCK		ROCK HARD	523114.99578340194	6780284.006368417	72.06
10146133	GW004428.1.1	68.58	71.63	clay	CLAY		CLAY YELLOW	523114.99578340194	6780284.006368417	65.66
10146133	GW004428.1.1	71.63	74.37	unk	ROCK		ROCK	523114.99578340194	6780284.006368417	62.61
10146133	GW004428.1.1	74.37	80.47	clay	CLAY		CLAY STREAKS	523114.99578340194	6780284.006368417	59.87
10146133	GW004428.1.1	80.47	86.56	sand	SAND		SAND DRIFT	523114.99578340194	6780284.006368417	53.77
10146133	GW004428.1.1	86.56	93.88	unk	DRFT		DRIFT HARD STREAKS	523114.99578340194	6780284.006368417	47.68
10146133	GW004428.1.1	93.88	121.92	clay	CLAY		CLAY DARK	523114.99578340194	6780284.006368417	40.36
10146133	GW004428.1.1	121.92	124.97	unk	ROCK		ROCK	523114.99578340194	6780284.006368417	12.32
10146133	GW004428.1.1	124.97	396.54	shale	SHLE		SHALE	523114.99578340194	6780284.006368417	9.27
10146133	GW004428.1.1	396.54	405.69	shale	SHLE		SHALE SANDY WATER SUPPLY	523114.99578340194	6780284.006368417	-262.3
10146133	GW004428.1.1	405.69	610.82	shale	SHLE		SHALE	523114.99578340194	6780284.006368417	-271.45
10146133	GW004428.1.1	610.82	614.48	sandstone	SDSN		SANDSTONE BLACK	523114.99578340194	6780284.006368417	-476.58
10146133	GW004428.1.1	614.48	616.92	sandstone	SDSN		SANDSTONE	523114.99578340194	6780284.006368417	-480.24
10146133	GW004428.1.1	616.92	623.62	shale	SHLE		SHALE WATER SUPPLY	523114.99578340194	6780284.006368417	-482.68
10146133	GW004428.1.1	623.62	628.5	sandstone	SDSN		SANDSTONE	523114.99578340194	6780284.006368417	-489.38
10146133	GW004428.1.1	628.5	640.99	shale	SHLE		SHALE	523114.99578340194	6780284.006368417	-494.26
10146133	GW004428.1.1	640.99	693.42	sandstone	SDSN		SANDSTONE WATER SUPPLY	523114.99578340194	6780284.006368417	-506.75
10146133	GW004428.1.1	693.42	706.22	shale	SHLE		SHALE	523114.99578340194	6780284.006368417	-559.18
10146133	GW004428.1.1	706.22	714.45	sandstone	SDSN		SANDSTONE	523114.99578340194	6780284.006368417	-571.98
10146133	GW004428.1.1	714.45	716.89	shale	SHLE		SHALE	523114.99578340194	6780284.006368417	-580.21
