BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,OgcFidTemp
10117681,GW803734.1.1,,UNK,0,20,,,clay,CLAY,NA,"CLAY, GREY",UNK,1,9263856
10117681,GW803734.1.1,,UNK,20,22,,,sand,SAND,NA,"SAND, MEDIUM, GREY",UNK,1,9263857
10117681,GW803734.1.1,,UNK,22,25,,,clay,CLAY,NA,"CLAY, GREY",UNK,1,9263858
10117681,GW803734.1.1,,UNK,25,29,,,sand,SAND,NA,"SAND, COARSE, GREY",UNK,1,9260891
10117681,GW803734.1.1,,UNK,29,44,,,clay,CLAY,NA,"CLAY, GREY-YELLOW-PURPLE",UNK,1,9269144
10117681,GW803734.1.1,,UNK,44,48,,,sand,SAND,NA,"SAND, BROWN, COARSE",UNK,1,9265477
10117681,GW803734.1.1,,UNK,48,49.5,,,clay,CLAY,NA,"CLAY, HARD",UNK,1,9267805
10054676,GW803850.1.1,,UNK,0,0.3,,,soil,TPSL,NA,TOPSOIL,UNK,1,9240893
10054676,GW803850.1.1,,UNK,0.3,10.4,,,clay,CLAY,NA,"CLAY, GREY",UNK,1,9225478
10054676,GW803850.1.1,,UNK,10.4,11.9,,,clay,CLAY,NA,"CLAY, GREY & SAND",UNK,1,9225479
10054676,GW803850.1.1,,UNK,11.9,16.8,,,sand,SAND,NA,"SAND, WHITE, VERY FINE",UNK,1,9230080
10054676,GW803850.1.1,,UNK,16.8,18.9,,,unk,GRSN,NA,"GREY, DARK",UNK,1,9230081
10147227,GW803951.1.1,,UNK,0,2,,,soil,TPSL,NA,"TOPSOIL, GREY, RIVER CLAY",UNK,1,9423360
10147227,GW803951.1.1,,UNK,2,5,,,clay,CLAY,NA,"CLAY, LIGHTER GREY, TRACES RED/BROWN CLAY",UNK,1,9433943
10147227,GW803951.1.1,,UNK,5,6,,,clay,CLAY,NA,"CLAY, YELLOW",UNK,1,9427238
10147227,GW803951.1.1,,UNK,6,10,,,sandstone,SDSN,NA,"SANDSTONE, TRACES CLAY",UNK,1,9433944
10147227,GW803951.1.1,,UNK,10,12,,,sandstone,SDSN,NA,"SANDSTONE, TRACES FINE SILICA SAND",UNK,1,9419166
10147227,GW803951.1.1,,UNK,12,21,,,sand,SAND,NA,"SAND, COARSE/GRAVEL, QUARTZ, SILTSTONE",UNK,1,9430616
10147227,GW803951.1.1,,UNK,21,24,,,sandstone,SDSN,NA,"SANDSTONE, YELLOW/GREY",UNK,1,9419167
10147223,GW804114.1.1,,UNK,0,0.3,,,soil,TPSL,NA,TOPSOIL,UNK,1,9200640
10147223,GW804114.1.1,,UNK,0.3,9.4,,,clay,CLAY,NA,"CLAY, GREY",UNK,1,9201534
10147223,GW804114.1.1,,UNK,9.4,9.8,,,sand,SAND,NA,"SAND, WHITE",UNK,1,9194282
10147223,GW804114.1.1,,UNK,9.8,13.4,,,clay,CLAY,NA,"CLAY, BROWN, GREY & BLUE",UNK,1,9194283
10147223,GW804114.1.1,,UNK,13.4,20.1,,,sand,SAND,NA,"SAND, WHITE, VERY VERY FINE",UNK,1,9200641
10147223,GW804114.1.1,,UNK,20.1,21.3,,,clay,CLAY,NA,"CLAY, BLUE",UNK,1,9201535
10088878,GW804119.1.1,,UNK,0,2.8,,,sand,SAND,NA,"SAND, RED, FINE GRAINED, SOFT",UNK,1,9237739
10088878,GW804119.1.1,,UNK,2.8,13.2,,,limestone,LMSN,NA,"LIMESTONE, WHITE, HARD.  BROWN SILTSTONE LAYERS",UNK,1,9241190
10088878,GW804119.1.1,,UNK,13.2,30,,,clay,CLAY,NA,"CLAY, LIGHT GREY & PURPLE. HARD GREY STONE BANDS",UNK,1,9228530
10088878,GW804119.1.1,,UNK,30,34.6,,,clay,CLAY,NA,"CLAY, LIGHT GREY, STICKY",UNK,1,9236746
10088878,GW804119.1.1,,UNK,34.6,67.4,,,clay,CLAY,NA,"CLAY, DARK GREY, PUGGY, SOFT",UNK,1,9228531
10088878,GW804119.1.1,,UNK,67.4,76.9,,,sand,SAND,NA,"SAND, GREY, FINE-COARSE GRAINED, WATER BEARING",UNK,1,9234286
10088878,GW804119.1.1,,UNK,76.9,79.8,,,clay,CLAY,NA,"CLAY, DARK GREY, HARD, QUARTZ, SILTSTONE",UNK,1,9237740
10119710,GW804172.1.1,,UNK,0,4.7,,,sand,SAND,NA,"SAND; FINE, RED BROWN, LOOSE (QUARTERNARY AEOLIAN)",MR & D (Client),2,9435333
10119710,GW804172.1.1,,UNK,0,4.7,,,sand,SAND,NA,"SAND; FINE, RED ROWN, LOOSE",UNK,1,9424345
10119710,GW804172.1.1,,UNK,4.7,7,,,sandy clay,SDCY,NA,"CLAY, SANDY; (COARSE) OFF WHITE/PALE GREY, HIGHLY PLASTIC (QUARTERNARY AEOLIAN)",MR & D (Client),2,9590379
10119710,GW804172.1.1,,UNK,4.7,7,,,sandy clay,SDCY,NA,"SANDY CLAY; (COARSE) OFF WHITE/PALE GREY, HIGHLY PLASTIC",UNK,1,9430653
10119710,GW804172.1.1,,UNK,7,14,,,sandy clay,SDCY,NA,"CLAY, SANDY; (COARSE) - LIMONITE BANDS",MR & D (Client),2,9590380
10119710,GW804172.1.1,,UNK,7,14,,,sandy clay,SDCY,NA,SANDY CLAY; (COARSE) - LIMONITE BANDS,UNK,1,9424056
10119710,GW804172.1.1,,UNK,14,18,,,sandy clay,SDCY,NA,"CLAY, SANDY; (COARSE) - RARE LIMONITE BANDS",MR & D (Client),2,9436511
10119710,GW804172.1.1,,UNK,14,18,,,sandy clay,SDCY,NA,SANDY CLAY; (COARSE) - RARE LIMONITE BANDS,UNK,1,9429663
10119710,GW804172.1.1,,UNK,18,32,,,silty clay,SLCY,NA,"CLAY, SILTY; LIGHT GREY, HIGHLY PLASTIC, RARE RED BANDS",MR & D (Client),2,9439521
10119710,GW804172.1.1,,UNK,18,32,,,silty clay,SLCY,NA,"SILTY CLAY; LIGHT GREY, HIGHLY PLASTIC, RARE RED BANDS",UNK,1,9430654
10119710,GW804172.1.1,,UNK,32,33,,,silcrete,SLCR,NA,SILCRETE; RUBBLE,UNK,1,9427567
10119710,GW804172.1.1,,UNK,32,33,,,silcrete,SLCR,NA,SILCRETE; RUBBLE. TOP OF TERTIARY AT 32M.,MR & D (Client),2,9436512
10119710,GW804172.1.1,,UNK,33,33.3,,,silcrete,SLCR,NA,"SILCRETE; WHITE, MASSIVE, EXTREMELY HARD",UNK,1,9419362
10119710,GW804172.1.1,,UNK,33,33.3,,,silcrete,SLCR,NA,"SILCRETE; WHITE, MASSIVE, EXTREMELY HARD",MR & D (Client),2,9590359
10119710,GW804172.1.1,,UNK,33.3,41,,,clay,CLAY,NA,CLAY; WHITE TO PALE YELLOW (LEACHED ZONE),UNK,1,9427568
10119710,GW804172.1.1,,UNK,33.3,41,,,clay,CLAY,NA,CLAY; WHITE TO PALE YELLOW (LEACHED ZONE). TOP OF COREENA MBR AT 33.30M.,MR & D (Client),2,9435334
10119710,GW804172.1.1,,UNK,41,47,,,clay,CLAY,NA,"CLAY; LIGHT GREY, HIGHLY PLASTIC, LIMONITE MOTTLED (MOTTED ZONE)",MR & D (Client),2,9590825
10119710,GW804172.1.1,,UNK,41,47,,,clay,CLAY,NA,"CLAY; LIGHT GREY, HIGHLY PLASTIC, LIMONITE MOTTLED (MOTTLED ZONE)",UNK,1,9424057
10119710,GW804172.1.1,,UNK,47,65.1,,,clay,CLAY,NA,"CLAY; MID GREY, PLASTIC TO STIFF, MINOR SILT & LIMONITE (MOTTLED ZONE)",UNK,1,9429664
10119710,GW804172.1.1,,UNK,47,65.1,,,clay,CLAY,NA,"CLAY; MID GREY, PLASTIC TO STIFF, MINOR SILT & LIMONITE (MOTTLED ZONE)",MR & D (Client),2,9439522
10119710,GW804172.1.1,,UNK,65.1,86.2,,,clay,CLAY,NA,CLAY; DARK GREY,UNK,1,9419363
10119710,GW804172.1.1,,UNK,65.1,86.2,,,clay,CLAY,NA,CLAY; DARK GREY,MR & D (Client),2,9590826
10119710,GW804172.1.1,,UNK,86.2,104.2,,,clay,CLAY,NA,CLAY; DARK GREY WITH THIN BANDS OF HARDER SILTSTONE,UNK,1,9422437
10119710,GW804172.1.1,,UNK,86.2,104.2,,,clay,CLAY,NA,CLAY; DARK GREY WITH THIN BANDS OF HARDER SILTSTONE,MR & D (Client),2,9590360
10119710,GW804172.1.1,,UNK,104.2,128.2,,,clay,CLAY,NA,CLAY; DARK GREY (HARDER SILTSTONE BAND @125M),MR & D (Client),2,9435335
10119710,GW804172.1.1,,UNK,104.2,128.2,,,clay,CLAY,NA,CLAY; DARK GREY (HARDER SILTSTONE BANDS @ 125M),UNK,1,9434768
10119710,GW804172.1.1,,UNK,128.2,194.2,,,clay,CLAY,NA,"CLAY; DARK GREY, UNIFORM. TOP OF DONCASTER MBR AT 134.2M",MR & D (Client),2,9439368
10119710,GW804172.1.1,,UNK,128.2,134.2,,,clay,CLAY,NA,"CLAY; DARK GREY, WITH THIN BANDS OF HARDER SILTSTONE",UNK,1,9434769
10119710,GW804172.1.1,,UNK,134.2,194.2,,,clay,CLAY,NA,"CLAY; DARK GREY, UNIFORM",UNK,1,9427569
10119710,GW804172.1.1,,UNK,194.2,222,,,siltstone,SLSN,NA,SILTSTONE; DARK GREY,UNK,1,9424346
10119710,GW804172.1.1,,UNK,194.2,222,,,siltstone,SLSN,NA,SILTSTONE; DARK GREY,MR & D (Client),2,9590381
10119710,GW804172.1.1,,UNK,222,248.2,,,siltstone,SLSN,NA,SILTSTONE; DARK GREY - BECOMING HARDER,UNK,1,9422438
10119710,GW804172.1.1,,UNK,222,248.2,,,siltstone,SLSN,NA,SILTSTONE; DARK GREY - BECOMING HARDER.,MR & D (Client),2,9439523
10119710,GW804172.1.1,,UNK,248.2,260.2,,,mudstone,MDSN,NA,MUDSTONE; DARK GREY,UNK,1,9429665
10119710,GW804172.1.1,,UNK,248.2,260.2,,,mudstone,MDSN,NA,MUDSTONE; DARK GREY,MR & D (Client),2,9590827
10119710,GW804172.1.1,,UNK,260.2,266.2,,,siltstone,SLSN,NA,SILTSTONE; DARK GREY,UNK,1,9424347
10119710,GW804172.1.1,,UNK,260.2,266.2,,,siltstone,SLSN,NA,SILTSTONE; DARK GREY,MR & D (Client),2,9590361
10119710,GW804172.1.1,,UNK,266.2,280,,,mudstone,MDSN,NA,"MUDSTONE; SILT, DARK GREY, CARBONACEOUS, RARE MUSCOVITE (WEAK ROCK).",MR & D (Client),2,9439407
10119710,GW804172.1.1,,UNK,266.2,280,,,mudstone,MDSN,NA,"MUDSTONE; SILTY, DARK GREY, CARBONACEOUS, RARE MUSCOVITE (WEAK ROCK)",UNK,1,9430655
10119710,GW804172.1.1,,UNK,280,290,,,mudstone,MDSN,NA,"MUDSTONE; SANDY, DARK GREY/GREEN, CARBONACEOUS, RARE LARGE QUARTZ GRAINS, MICA, PYRITE",UNK,1,9427570
10119710,GW804172.1.1,,UNK,280,290,,,mudstone,MDSN,NA,"MUDSTONE; SANDY, DARK GREY/GREEN, CARBONACEOUS, RARE LARGE QUARTZ GRAINS, MICA, PYRITE.",MR & D (Client),2,9590828
10119710,GW804172.1.1,,UNK,290,296,,,mudstone,MDSN,NA,"MUDSTONE; SANDY, DARK GREY, CARBONACEOUS, MOD. ROUNDED CLEAR QUARTZ GRAINS (ABUNDANCE INCREASES WITH DEPTH)",UNK,1,9430656
10119710,GW804172.1.1,,UNK,290,296,,,mudstone,MDSN,NA,"MUDSTONE; SANDY, DARK GREY, CARBONACEOUS, MODERATELY ROUNDED CLEAR QUARTZ GRAINS (ABUNDANCE INCREASES WITH DEPTH). MINOR SUB-ARTESIAN AQUIFER 291.0 TO 291.5M.",MR & D (Client),2,9439524
10119710,GW804172.1.1,,UNK,296,298.5,,,mudstone,MDSN,NA,"MUDSTONE; BECOMING LIGHTER GREY, MORE SANDY, HARD",UNK,1,9429666
10119710,GW804172.1.1,,UNK,296,298.5,,,mudstone,MDSN,NA,"MUDSTONE; BECOMING LIGHTER GREY, MORE SANDY, HARD",MR & D (Client),2,9439525
10119710,GW804172.1.1,,UNK,298.5,300.3,,,sandstone,SDSN,NA,"SANDSTONE; FINE GRAINED, GREY, FELDSPATHIC WITH SILT & CARBONACEOUS LAYERS, CLAY RICH",UNK,1,9429667
10119710,GW804172.1.1,,UNK,298.5,300.3,,,sandstone,SDSN,NA,"SANDSTONE; FINE GRAINED, GREY, FELDSPATHIC WITH SILT & CARBONACEOUS LAYERS, CLAY RICH. TOP OF CADNA-OWIE FORMATION @ 298.5M. = NQ CORE DRILLING FROM 298.5M.",MR & D (Client),2,9439526
10119710,GW804172.1.1,,UNK,300.3,306.3,,,sandstone,SDSN,NA,"SANDSTONE; FINE GRAINED, GREY, FELDSPAHTIC WITH SILT & CARBONACEOUS LAYERS, CLAY RICH - COAL FRAGMENTS - BECOMING SOFTER",UNK,1,9427571
10119710,GW804172.1.1,,UNK,300.3,306.3,,,sandstone,SDSN,NA,"SANDSTONE; FINE GRAINED, GREY, FELDSPATHIC WITH SILT & CARBONACEOUS LAYERS, CLAY RICH - COAL FRAGMENTS - BECOMING SOFTER - 70 DEGREE FRACTURE PLANE - GRINS BECOMING ANGULAR TO SUB-ROUNDED, MICACEOUS - BEDDED.",MR & D (Client),2,9435336
10119710,GW804172.1.1,,UNK,306.3,312.3,,,sandstone,SDSN,NA,"SANDSTONE; MEDIUM GRAINED, INTERLAMINATED SANDSTONE & MUDSTONE - COARSE GRAINED UNCONSOLIDATED SAND BED @ 306.6 - 309.2M. MINOR ARTESIAN AQUIFER @306.6 TO 309.2M - TRICKLE FLOW.",MR & D (Client),2,9439408
10119710,GW804172.1.1,,UNK,306.3,312.3,,,sandstone,SDSN,NA,"SANDSTONE; MEDIUM GRAINED, INTERLAMINATED SANDSTONE & MUDSTONE - COARSE GRAINED UNCONSOLIDATED SAND BED @ 306.6-309.2M",UNK,1,9419364
10119710,GW804172.1.1,,UNK,312.3,318.3,,,sandstone,SDSN,NA,"SANDSTONE; GREY, MEDIUM GRAINED, FELDSPATHIC, COAL INCLUSIONS IN PLACES - VARYING FROM HARD TO MODERATELY FRIABLE.",MR & D (Client),2,9439527
10119710,GW804172.1.1,,UNK,312.3,318.3,,,sandstone,SDSN,NA,"SANDSTONE; GREY, MEDIUMG RAINED, FELSPATHIC, COAL INCLUSIONS IN PLACES - VARYING FROM HARD TO MODERATELY FRIABLE",UNK,1,9422439
10119710,GW804172.1.1,,UNK,318.3,325,,,sandstone,SDSN,NA,"SANDSTONE; GREY, FINE GRAINED, FELDSPATHIC - CONTAINS QUARTZ PEBBLES TO 12MM - HARDER - RARE PLANT FOSSILS (CLADOPHEBIS",UNK,1,9424058
10119710,GW804172.1.1,,UNK,318.3,325,,,sandstone,SDSN,NA,"SANDSTONE; GREY, FINE GRAINED, FELDSPATHIC - CONTAINS QUARTZ PEBBLES TO 12MM - HARDER - RARE PLANT FOSSILS (CLADOPHEBIS SP.) - MINOR CROSS BEDDING",MR & D (Client),2,9436513
10119710,GW804172.1.1,,UNK,325,328.1,,,sandstone,SDSN,NA,"SANDSTONE; MID-DARK GREY, SILTY & V.FINE GRAINED WITH MEDIUM TO COARSE INTERBEDS OF WELL ROUNDED POORLY SORTED QUARTZ GR",UNK,1,9434770
10119710,GW804172.1.1,,UNK,325,328.1,,,sandstone,SDSN,NA,"SANDSTONE; MID-DARK GREY, SILTY & VERY FINE GRAINED WITH MEDIUM TO COARSE INTERBEDS OF WELL ROUNDED POORLY SORTED QUARTZ GRAINS & MINOR MUSCOVITE, SOME LAMINATED ZONES - LOW STRENGTH - ARGILLACEOUS.",MR & D (Client),2,9439423
10119710,GW804172.1.1,,UNK,328.1,331.9,,,siltstone,SLSN,NA,"SILTSTONE; MID-DARK GREY, SANDY LAYERS, PYRITE NODULES & LENSES COMMON, SPARSE CARBONISED PLANT REMAINS",UNK,1,9430657
10119710,GW804172.1.1,,UNK,328.1,331.9,,,siltstone,SLSN,NA,"SILTSTONE; MID-DARK GREY, SANDY LAYERS, PYRITE NODULES & LENSES COMMON, SPARSE CARBONISED PLANT REMAINS.",MR & D (Client),2,9439528
10119710,GW804172.1.1,,UNK,331.9,333.2,,,sandstone,SDSN,NA,"SANDSTONE; MID GREY, MEDIUM TO COARSE GRAINED, SPORADIC SUB-ROUNDED QUARTZ TO 2MM - MINOR MUSCOVITE/COAL FOSSILS/PYRITE - ARGILLACEOUS MATRIX EX KAOLINISED FELDSPARS.",MR & D (Client),2,9590382
10119710,GW804172.1.1,,UNK,331.9,333.2,,,sandstone,SDSN,NA,"SANDSTONE; MID GREY, MEDIUM TO COARSE GRAINED, SPORADIC SUB-ROUNDED QUARTZ TO 2MM, MINOR MUSCOVITE/COAL FOSSILS/PYRITE,",UNK,1,9429668
10119710,GW804172.1.1,,UNK,333.2,336,,,sandstone,SDSN,NA,"SANDSTONE; MID/DARK GREY, MINOR FINE TO MEDIUM GRAINED SAND WITH SPORADIC SUB-ROUNDED QUARTZ TO 5MM.",MR & D (Client),2,9435337
10119710,GW804172.1.1,,UNK,333.2,336,,,sandstone,SDSN,NA,"SANDSTONE; MID-DARK GREY, MINOR FINE-MEDIUM GRAINED SAND WITH SPORADIC SUB-ROUNDED QUARTZ TO 5MM",UNK,1,9429669
10119710,GW804172.1.1,,UNK,336,337.4,,,mudstone,MDSN,NA,"MUDSTONE; DARK GREY, SILTY & SANDY LENSES, RARE QUARTZ PEBBLES",UNK,1,9430658
10119710,GW804172.1.1,,UNK,336,337.4,,,mudstone,MDSN,NA,"MUDSTONE; DARK GREY, SILTY & SANDY LENSES, RARE QUARTZ PEBBLES.",MR & D (Client),2,9435338
10119710,GW804172.1.1,,UNK,337.4,338.1,,,mudstone,MDSN,NA,"MUDSTONE; LIGHT TO MID-BROWN, SILTY & SANDY LENSES - BANDS OF PEBBLES & CLASTS - MODERATELY WEATHERED.  DISCONFORMITY @337.4 - TOP OF HOORAY SANDSTONE.",MR & D (Client),2,9590383
10119710,GW804172.1.1,,UNK,337.4,338.1,,,mudstone,MDSN,NA,"MUDSTONE; LIGHT-MID-BROWN, SILTY & SANDY LENSES, BANDS OF PEBBLES & CLASTS - MODERATELY WEATHERED",UNK,1,9419365
10119710,GW804172.1.1,,UNK,338.1,338.9,,,sandstone,SDSN,NA,"GREYWACKE: PALE BROWN-LIGTH GREY, BANDS OF QUARTZ & LITHIC FRAGMENTS, MINOR PYRITE, SERICITE THROUGHOUT, SUB-HORIZONTAL",UNK,1,9424348
10119710,GW804172.1.1,,UNK,338.1,338.9,,,sandstone,SDSN,NA,"GREYWACKE; PALE BROWN TO LIGHT GREY, BANDS OF QUARTZ & LITHIC FRAGMENTS, MINOR PYRITE - SERICITE THROUGHOUT - SUB-HORIZONTAL BEDDING - CALCAREOUS CEMENT 338.1 TO 338.6M - COMPETENT ROCK.",MR & D (Client),2,9436514
10119710,GW804172.1.1,,UNK,338.9,340.2,,,sandstone,SDSN,NA,"GREYWACKE: LIGHT GREY, MEDIUM GRAINED WITH QUARTZ GRAINS & SERICITE IN A KAOLINITE MATRIX, SOME PEBBLES & CONGLOMERATE B",UNK,1,9430659
10119710,GW804172.1.1,,UNK,338.9,340.2,,,sandstone,SDSN,NA,"GREYWACKE; LIGHT GREY, MEDIUM GRAINED WITH QUARTZ GRAINS & SERICITE IN A KAOLINITE MATRIX - SOME PEBBLES & CONGLOMERATE BANDS - COMPETENT ROCK, INDURATED IN PARTS.",MR & D (Client),2,9436515
10119710,GW804172.1.1,,UNK,340.2,345.3,,,sandstone,SDSN,NA,"SANDSTONE; OFF WHITE, FRIABLE - QUARTZ/SERICITE IN A KAOLINITE MATRIX - BAND OF WHITE & SMOKY QUARTZ PEBBLES. SIGNIFICANT ARTESIAN WATER FLOWO - 2,8000 L/HR, APPROX. BETWEEN 340-348M.",MR & D (Client),2,9439529
10119710,GW804172.1.1,,UNK,340.2,345.3,,,sandstone,SDSN,NA,"SANDSTONE; OFF WHITE, FRIABLE, QUARTZ/SERICITE IN A KAOLINITE MATRIX, BAND OF WHITE & SMOKY QUARTZ PEBBLES",UNK,1,9424349
10119710,GW804172.1.1,,UNK,345.3,346.8,,,sandstone,SDSN,NA,"SANDSTONE; AS ABOVE, BECOMING MORE CARBONACEOUS + COAL FRAGMENTS",MR & D (Client),2,9439409
10119710,GW804172.1.1,,UNK,345.3,346.8,,,sandstone,SDSN,NA,SANDSTONE; AS ABOVE; BECOMING MORE CARBONACEOUS & COAL FRAGMENTS,UNK,1,9427572
10119710,GW804172.1.1,,UNK,346.8,348.3,,,unk,UNKN,NA,NO CORE RECOVER - VERY SOFT,UNK,1,9427573
10119710,GW804172.1.1,,UNK,346.8,348.3,,,unk,UNKN,NA,NO CORE RECOVERY - VERY SOFT.,MR & D (Client),2,9439530
10119710,GW804172.1.1,,UNK,348.3,354.3,,,mudstone,MDSN,NA,MUDSTONE; BLACK AT TOP OF SECTION GRADING TO FINE GRAINED CLAYEY SANDSTONE,UNK,1,9434771
10119710,GW804172.1.1,,UNK,348.3,354.3,,,mudstone,MDSN,NA,MUDSTONE; BLACK AT TOP OF SECTION GRADING TO FINE GRAINED CLAYEY SANDSTONE.,MR & D (Client),2,9590829
10119710,GW804172.1.1,,UNK,354.3,360.3,,,sandstone,SDSN,NA,"SANDSTONE; LIGTH GREY, POORLY CONSOLIDATED, POORLY SORTED COARSE TO MEDIUM GRAINED, VERY SOFT & FRIABLE - LAST 100MM SHOWING ABUNDANT WHITE QUARTZ RUBBLE IN GREEN MATRIX.",MR & D (Client),2,9439410
10119710,GW804172.1.1,,UNK,354.3,360.3,,,sandstone,SDSN,NA,"SANDSTONE; LIGTH GREY, POORLY CONSOLIDATED, POORLY SORTED COARSE TO MEDIUMG GRAINED, V. SOFT & FRIABLE, LAST 100MM SHOWI",UNK,1,9424059
10119710,GW804172.1.1,,UNK,360.3,366.3,,,sandstone,SDSN,NA,SANDSTONE; GREEN WITH ABUNDANT WHITE QUARTZ RUBBLE,UNK,1,9430660
10119710,GW804172.1.1,,UNK,360.3,366.3,,,sandstone,SDSN,NA,SANDSTONE; GREEN WITH ABUNDANT WHITE QUARTZ RUBBLE,MR & D (Client),2,9439531
10119710,GW804172.1.1,,UNK,366.3,372.3,,,sandstone,SDSN,NA,AS ABOVE BECOMING MORE FRIABLE.,MR & D (Client),2,9439411
10119710,GW804172.1.1,,UNK,366.3,372.3,,,sandstone,SDSN,NA,SANDSTONE; AS ABOVE; BECOMING MORE FRIABLE,UNK,1,9422440
10119710,GW804172.1.1,,UNK,372.3,378.3,,,sandstone,SDSN,NA,"SANDSTONE; COARSE GRAINED, GREEN/GREY WITH QUARTZ RUBBE",UNK,1,9430661
10119710,GW804172.1.1,,UNK,372.3,378.3,,,sandstone,SDSN,NA,"SANDSTONE; COARSE GRAINED, GREEN/GREY WITH QUARTZ RUBBLE",MR & D (Client),2,9436516
10119710,GW804172.1.1,,UNK,378.3,384.3,,,sand,SAND,NA,"UNCONSOLIDATED SAND; GREY, QUARTZ RUBBLE BECOMING COARSE BY END OF SECTION",UNK,1,9429670
10119710,GW804172.1.1,,UNK,378.3,384.3,,,sand,SAND,NA,"UNCONSOLIDATED SAND; GREY, QUARTZ RUBBLE BECOMING COARSE BY END OF SECTION.",MR & D (Client),2,9439412
10119710,GW804172.1.1,,UNK,384.3,386,,,siltstone,SLSN,NA,"SILTSTONE; GREY/GREEN WITH FINE SANDSTONE INTERBEDS & COARSE SANDSTONE LENS IN MIDDLE OF SECTION, OCCASIONAL PEBBLES",UNK,1,9419366
10119710,GW804172.1.1,,UNK,384.3,386,,,siltstone,SLSN,NA,SILTSTONE; GREY/GREEN WITH FINE SANDSTONE INTERBEDS & COARSE SANDSTONE LENSE IN MIDDLE OF SECTION - OCCASIONAL PEBBLES.,MR & D (Client),2,9435339
10119710,GW804172.1.1,,UNK,386,394.8,,,sandstone,SDSN,NA,"SANDSTONE; GREY, COARSE GRAINED - NUMBEROUS CONGLOMERATE BANDS OF POORLY SORTED ANGULAR FRAGMENTS - WEAK ROCK. AT 390.3-394.8M = AS ABOVE, HOLE LOST - MUD NOT SUPPORTING FORMATION - NQ RODS BOGGING.",MR & D (Client),2,9590830
10119710,GW804172.1.1,,UNK,386,394.8,,,sandstone,SDSN,NA,"SANDSTONE; GREY, COARSE GRAINED, NUMEROUS CONGLOMERATE BANDS OF POORLY SORTED ANGULAR FRAGMENTS, WEAK ROCK",UNK,1,9424060
10108995,GW804531.1.1,,UNK,0,0.5,,,soil,TPSL,NA,TOPSOIL,UNK,1,9229532
10108995,GW804531.1.1,,UNK,0.5,2,,,clay,CLAY,NA,CLAY,UNK,1,9234836
10108995,GW804531.1.1,,UNK,2,21,,,sandy clay,SDCY,NA,SANDY CLAY,UNK,1,9229467
10108995,GW804531.1.1,,UNK,21,48,,,sandy clay,SDCY,NA,"SANDY CLAY, BROWN",UNK,1,9225822
10108995,GW804531.1.1,,UNK,48,53,,,sand,SAND,NA,SAND,UNK,1,9237806
10108995,GW804531.1.1,,UNK,53,54,,,clay,CLAY,NA,CLAY,UNK,1,9229468
10040200,GW804693.1.1,,UNK,0,1,,,soil,TPSL,NA,TOPSOIL,UNK,1,9569274
10040200,GW804693.1.1,,UNK,1,3,,,clay,CLAY,NA,"CLAY, RED",UNK,1,9571029
10040200,GW804693.1.1,,UNK,3,44,,,sandstone,SDSN,NA,"SANDSTONE, LIGHT GREY",UNK,1,9569275
10040200,GW804693.1.1,,UNK,44,50,,,sandstone,SDSN,NA,"SANDSTONE, COARSE, BROKEN",UNK,1,9566474
10040200,GW804693.1.1,,UNK,50,56,,,sandstone,SDSN,NA,SANDSTONE,UNK,1,9569276
10132882,GW804795.1.1,,UNK,0,1,,,soil,TPSL,NA,TOPSOIL,UNK,1,9569492
10132882,GW804795.1.1,,UNK,1,12,,,clay,CLAY,NA,"CLAY, BROWN",UNK,1,9565246
10132882,GW804795.1.1,,UNK,12,15.2,,,sand,SAND,NA,"SAND, WHITE",UNK,1,9561354
10132882,GW804795.1.1,,UNK,15.2,24,,,clay,CLAY,NA,"CLAY, BOULDARY",UNK,1,9569493
10132882,GW804795.1.1,,UNK,24,38,,,clay,CLAY,NA,"CLAY, YELLOW",UNK,1,9565247
10132882,GW804795.1.1,,UNK,38,42,,,sandstone,SDSN,NA,SANDSTONE,UNK,1,9561435
10132882,GW804795.1.1,,UNK,42,74,,,shale,SHLE,NA,"SHALE,/CLAY, GREY",UNK,1,9563245
10132882,GW804795.1.1,,UNK,74,84,,,sandstone,SDSN,NA,"SANDSTONE, WATER BEARING",UNK,1,9569494
10090961,GW804814.1.1,,UNK,0,5,,,clay,CLAY,NA,CLAY,UNK,1,9264935
10090961,GW804814.1.1,,UNK,5,14,,,sand,SAND,NA,"SAND, DRY",UNK,1,9274951
10090961,GW804814.1.1,,UNK,14,15,,,unk,ROCK,NA,ROCK & SAND,UNK,1,9264936
10090961,GW804814.1.1,,UNK,15,23,,,clay,CLAY,NA,"CLAY, GREY",UNK,1,9274952
10090961,GW804814.1.1,,UNK,23,38,,,sand,SAND,NA,"SAND, FINE, GREY",UNK,1,9264937
10090961,GW804814.1.1,,UNK,38,48,,,sand,SAND,NA,"SAND, RUSTY KHAKI & STONE",UNK,1,9274953
10090961,GW804814.1.1,,UNK,48,50.3,,,mudstone,MDSN,NA,MUDSTONE (MUDROCK),UNK,1,9273335
10084411,GW804840.1.1,,UNK,0,0.1,,,gravel,GRVL,NA,GRAVEL; LOOSE,UNK,1,9459509
10084411,GW804840.1.1,,UNK,0.1,0.5,,,soil,SOIL,NA,"SOIL, SANDY FILL; RED BROWN, DRY",UNK,1,9467538
