BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType
10091138,GW004425.1.1,,NGS,0,379.5,,,LIN,UNK,,127,UNK,,UNK,1
10091138,GW004425.1.1,,NGS,0,64.4,,,LIN,UNK,,152,UNK,,UNK,1
10091138,GW004425.1.1,,NGS,371.2,373.9,,,INLT,UNK,,127,UNK,,UNK,1
10091138,GW004425.1.1,,NGS,375.2,377.9,,,INLT,UNK,,127,UNK,,UNK,1
10069205,GW004735.1.1,,NGS,0,97.2,,,LIN,UNK,,102,UNK,,UNK,1
10133460,GW004741.1.1,,NGS,0,231.6,,,LIN,UNK,,127,UNK,,UNK,1
10112924,GW004766.1.1,,NGS,0,284.7,,,LIN,UNK,,102,UNK,,UNK,1
10112924,GW004766.1.1,,NGS,0,183.3,,,LIN,UNK,,127,UNK,,UNK,1
10112924,GW004766.1.1,,NGS,0,33.9,,,LIN,UNK,,152,UNK,,UNK,1
10131032,GW004773.1.1,,NGS,0,16.4,,,LIN,UNK,,203,UNK,,UNK,1
10131032,GW004773.1.1,,NGS,320.3,321.5,,,INLT,UNK,,152,UNK,,UNK,1
10131032,GW004773.1.1,,NGS,321.9,323.1,,,INLT,UNK,,152,UNK,,UNK,1
10131032,GW004773.1.1,,NGS,323.7,324.9,,,INLT,UNK,,152,UNK,,UNK,1
10131032,GW004773.1.1,,NGS,326.1,327.3,,,INLT,UNK,,152,UNK,,UNK,1
10131032,GW004773.1.1,,NGS,328,329.2,,,INLT,UNK,,152,UNK,,UNK,1
10131032,GW004773.1.1,,NGS,329.8,331,,,INLT,UNK,,152,UNK,,UNK,1
10068378,GW004776.1.1,,NGS,0,305.5,,,LIN,UNK,,127,UNK,,UNK,1
10068378,GW004776.1.1,,NGS,0,52.2,,,LIN,UNK,,152,UNK,,UNK,1
10068378,GW004776.1.1,,NGS,301.1,313.9,,,LIN,UNK,,101,UNK,,UNK,1
10068378,GW004776.1.1,,NGS,309.3,313.8,,,INLT,UNK,,101,UNK,,UNK,1
10108460,GW010335.1.1,,NGS,0,3,,,LIN,UNK,,203,UNK,,UNK,1
10108460,GW010335.1.1,,NGS,0.001,46,,,LIN,UNK,,203,UNK,,UNK,1
10108460,GW010335.1.1,,NGS,266.1,271.9,,,INLT,UNK,,127,UNK,,UNK,1
10108460,GW010335.1.1,,NGS,266.3,274.3,,,LIN,UNK,,127,UNK,,UNK,1
10129237,GW014992.1.1,,NGS,0,91.4,,,LIN,UNK,,162,UNK,,UNK,1
10129237,GW014992.1.1,,NGS,0,63.3,,,LIN,UNK,,203,UNK,,UNK,1
10129237,GW014992.1.1,,NGS,0.001,63.3,,,LIN,UNK,,203,UNK,,UNK,1
10118752,GW004193.1.1,119.5,NGS,0,396.9,119.5,-277.4,LIN,UNK,,152,UNK,,UNK,1
10118752,GW004193.1.1,119.5,NGS,0,77.7,119.5,41.8,LIN,UNK,,203,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,0,50,134.8,84.8,LIN,UNK,117.4,127,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,0,91.3,134.8,43.5,LIN,UNK,,203,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,0.001,538.4,134.799,-403.6,LIN,UNK,,152,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,400,427,-265.2,-292.2,INLT,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,499,517,-364.2,-382.2,INLT,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,50,634,84.8,-499.2,LIN,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,526,635,-391.2,-500.2,INLT,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,544,571,-409.2,-436.2,INLT,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,580,589,-445.2,-454.2,INLT,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,598,607,-463.2,-472.2,INLT,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,616,625,-481.2,-490.2,INLT,UNK,104.4,114,UNK,,UNK,1
10145543,GW004213.1.1,134.8,NGS,0,634.4,134.8,-499.6,UNK,UNK,,203,UNK,,CBT,1
10143975,GW004493.1.1,129.3,NGS,0,167.6,129.3,-38.3,LIN,UNK,,162,UNK,,UNK,1
10143975,GW004493.1.1,129.3,NGS,0,120.9,129.3,8.4,LIN,UNK,,203,UNK,,UNK,1
10143975,GW004493.1.1,129.3,NGS,0,99.9,129.3,29.4,LIN,UNK,,254,UNK,,UNK,1
10143975,GW004493.1.1,129.3,NGS,497.4,505,-368.1,-375.7,INLT,UNK,,152,UNK,,UNK,1
10143975,GW004493.1.1,129.3,NGS,0.001,167.6,129.299,-38.3,LIN,UNK,,127,UNK,,UNK,1
10143975,GW004493.1.1,129.3,NGS,0.001,528.8,129.299,-399.5,LIN,UNK,,162,UNK,,UNK,1
10143975,GW004493.1.1,129.3,NGS,0.001,120.9,129.299,8.4,LIN,UNK,,203,UNK,,UNK,1
10073106,GW004983.1.1,,NGS,0,3,,,INLT,UNK,,102,UNK,,UNK,1
10138132,GW017047.1.1,,NGS,0,34.8,,,LIN,UNK,,114,UNK,,UNK,1
10138132,GW017047.1.1,,NGS,0,6.1,,,LIN,UNK,,152,UNK,,UNK,1
10138132,GW017047.1.1,,NGS,0.001,34.7,,,LIN,UNK,,152,UNK,,UNK,1
10141647,GW004519.1.1,109.7,NGS,0,109.7,109.7,0,LIN,UNK,,203,UNK,,UNK,1
10141647,GW004519.1.1,109.7,NGS,0,44.2,109.7,65.5,LIN,UNK,,254,UNK,,UNK,1
10141647,GW004519.1.1,109.7,NGS,109.7,170.7,0,-61,LIN,UNK,,152,UNK,,UNK,1
10076790,GW004018.1.1,117.1,NGS,38.1,117,79,0.1,LIN,UNK,,203,UNK,,UNK,1
10138392,GW004042.1.1,125.2,NGS,0,469.4,125.2,-344.2,LIN,UNK,,152,UNK,,UNK,1
10138392,GW004042.1.1,125.2,NGS,0,92.7,125.2,32.5,LIN,UNK,,203,UNK,,UNK,1
10138392,GW004042.1.1,125.2,NGS,0,44.2,125.2,81,LIN,UNK,,254,UNK,,UNK,1
10138392,GW004042.1.1,125.2,NGS,445,547.4,-319.8,-422.2,INLT,UNK,,152,UNK,,UNK,1
10138392,GW004042.1.1,125.2,NGS,0.001,714.4,125.199,-589.2,LIN,UNK,,152,UNK,,UNK,1
10139783,GW007181.1.1,,NGS,0,89.8,,,LIN,UNK,,152,UNK,,UNK,1
10139783,GW007181.1.1,,NGS,0.5,503.7,,,LIN,UNK,,127,UNK,,UNK,1
10139058,GW008455.1.1,,NGS,0,243.8,,,LIN,UNK,,152,UNK,,UNK,1
10139058,GW008455.1.1,,NGS,0,99.4,,,LIN,UNK,,203,UNK,,UNK,1
10139058,GW008455.1.1,,NGS,0.001,360.9,,,LIN,UNK,,152,UNK,,UNK,1
10139324,GW004556.1.1,132,NGS,0,616.6,132,-484.6,LIN,UNK,,152,UNK,,UNK,1
10139324,GW004556.1.1,132,NGS,0,112.2,132,19.8,LIN,UNK,,203,UNK,,UNK,1
10139324,GW004556.1.1,132,NGS,0,40.8,132,91.2,LIN,UNK,,254,UNK,,UNK,1
10124516,GW004563.1.1,105.4,NGS,0,312.1,105.4,-206.7,LIN,UNK,,127,UNK,,UNK,1
10124516,GW004563.1.1,105.4,NGS,0,160.3,105.4,-54.9,LIN,UNK,,152,UNK,,UNK,1
10124516,GW004563.1.1,105.4,NGS,0,56.8,105.4,48.6,LIN,UNK,,203,UNK,,UNK,1
10124516,GW004563.1.1,105.4,NGS,630,630.2,-524.6,-524.8,INLT,UNK,,500,UNK,,UNK,1
10124516,GW004563.1.1,105.4,NGS,645,645.3,-539.6,-539.9,INLT,UNK,,500,UNK,,UNK,1
10124516,GW004563.1.1,105.4,NGS,660,660.2,-554.6,-554.8,INLT,UNK,,500,UNK,,UNK,1
10027168,GW005602.1.1,,NGS,0,206.9,,,LIN,UNK,,152,UNK,,UNK,1
10027168,GW005602.1.1,,NGS,0,25,,,LIN,UNK,,203,UNK,,UNK,1
10001532,GW004411.1.1,98.3,NGS,0,364.8,98.3,-266.5,LIN,UNK,,152,UNK,,UNK,1
10001532,GW004411.1.1,98.3,NGS,0,67.5,98.3,30.8,LIN,UNK,,203,UNK,,UNK,1
10001532,GW004411.1.1,98.3,NGS,0,12.4,98.3,85.9,LIN,UNK,,254,UNK,,UNK,1
10001532,GW004411.1.1,98.3,NGS,310.6,316.7,-212.3,-218.4,INLT,UNK,,152,UNK,,UNK,1
10004902,GW004421.1.1,,NGS,0,85.3,,,LIN,UNK,,102,UNK,,UNK,1
10004902,GW004421.1.1,,NGS,0,324.4,,,LIN,UNK,,127,UNK,,UNK,1
10004902,GW004421.1.1,,NGS,0,75.3,,,LIN,UNK,,152,UNK,,UNK,1
10004902,GW004421.1.1,,NGS,228.6,304.8,,,INLT,UNK,,127,UNK,,UNK,1
10023394,GW004423.1.1,,NGS,0,469,,,LIN,UNK,,127,UNK,,UNK,1
10023394,GW004423.1.1,,NGS,0,65.5,,,LIN,UNK,,152,UNK,,UNK,1
10023394,GW004423.1.1,,NGS,213.7,214.9,,,INLT,UNK,,127,UNK,,UNK,1
10023394,GW004423.1.1,,NGS,437.1,438.3,,,INLT,UNK,,127,UNK,,UNK,1
10023394,GW004423.1.1,,NGS,441.7,442.9,,,INLT,UNK,,127,UNK,,UNK,1
10138412,GW004472.1.1,105.81,NGS,304,322,-198.19,-216.19,INLT,UNK,,114,UNK,,UNK,1
10138412,GW004472.1.1,105.81,NGS,42,322,63.81,-216.19,LIN,UNK,,114,UNK,,UNK,1
10138412,GW004472.1.1,105.81,NGS,0,322.8,105.81,-216.99,UNK,UNK,,,UNK,,CBT,1
10046176,GW004896.1.1,,NGS,0,6.6,,,INLT,UNK,,152,UNK,,UNK,1
10145150,GW010433.1.1,,NGS,0,121.9,,,LIN,UNK,,127,UNK,,UNK,1
10145150,GW010433.1.1,,NGS,0,54.9,,,LIN,UNK,,152,UNK,,UNK,1
10145150,GW010433.1.1,,NGS,0,53.6,,,LIN,UNK,,203,UNK,,UNK,1
10145150,GW010433.1.1,,NGS,0.001,151.5,,,LIN,UNK,,152,UNK,,UNK,1
10145150,GW010433.1.1,,NGS,431.3,443.2,,,INLT,UNK,,102,UNK,,UNK,1
10145150,GW010433.1.1,,NGS,431.301,449.6,,,LIN,UNK,,102,UNK,,UNK,1
10036325,GW010435.1.1,,NGS,0,71.6,,,LIN,UNK,,152,UNK,,UNK,1
10036325,GW010435.1.1,,NGS,89.3,91.1,,,INLT,UNK,,102,UNK,,UNK,1
10110187,GW010464.1.1,,NGS,0,3,,,INLT,UNK,,76,UNK,,UNK,1
10115721,GW004748.1.1,,NGS,0,323.4,,,LIN,UNK,,157,UNK,,UNK,1
10115721,GW004748.1.1,,NGS,0,19.5,,,LIN,UNK,,203,UNK,,UNK,1
10010517,GW004764.1.1,,NGS,0,325.5,,,LIN,UNK,,152,UNK,,UNK,1
10010517,GW004764.1.1,,NGS,0,16.5,,,LIN,UNK,,203,UNK,,UNK,1
10001803,GW010358.1.1,,NGS,0,65.9,,,LIN,UNK,,152,UNK,,UNK,1
10001803,GW010358.1.1,,NGS,346.6,349.6,,,LIN,UNK,,102,UNK,,UNK,1
10001803,GW010358.1.1,,NGS,347.2,349,,,INLT,UNK,,102,UNK,,UNK,1
10119681,GW010384.1.1,,NGS,0,44.8,,,LIN,UNK,,152,UNK,,UNK,1
10119681,GW010384.1.1,,NGS,0.001,44.8,,,LIN,UNK,,127,UNK,,UNK,1
10146719,GW021040.1.1,,NGS,0,243.8,,,LIN,UNK,,152,UNK,,UNK,1
10146719,GW021040.1.1,,NGS,0,89.2,,,LIN,UNK,,203,UNK,,UNK,1
10120825,GW021144.1.1,,NGS,0,365.8,,,LIN,UNK,,152,UNK,,UNK,1
10120825,GW021144.1.1,,NGS,0,99.5,,,LIN,UNK,,203,UNK,,UNK,1
10049979,GW008853.1.1,,NGS,0,153.6,,,LIN,UNK,,127,UNK,,UNK,1
10049979,GW008853.1.1,,NGS,0,92.2,,,LIN,UNK,,162,UNK,,UNK,1
10049979,GW008853.1.1,,NGS,152.2,163.2,,,LIN,UNK,,102,UNK,,UNK,1
10049979,GW008853.1.1,,NGS,153.4,159.5,,,INLT,UNK,,102,UNK,,UNK,1
10129054,GW004530.1.1,113.5,NGS,0,109.5,113.5,4,LIN,UNK,,127,UNK,,UNK,1
10129054,GW004530.1.1,113.5,NGS,0,359.7,113.5,-246.2,LIN,UNK,,152,UNK,,UNK,1
10129054,GW004530.1.1,113.5,NGS,0,82.8,113.5,30.7,LIN,UNK,,203,UNK,,UNK,1
10073419,GW004536.1.1,,NGS,0,77.1,,,LIN,UNK,,203,UNK,,UNK,1
10059201,GW006857.1.1,,NGS,0,32.4,,,LIN,UNK,,152,UNK,,UNK,1
10059201,GW006857.1.1,,NGS,132.9,134.1,,,INLT,UNK,,127,UNK,,UNK,1
10100789,GW004426.1.1,,NGS,0,50.4,,,LIN,UNK,,152,UNK,,UNK,1
10100789,GW004426.1.1,,NGS,293.7,304.1,,,LIN,UNK,,101,UNK,,UNK,1
10073933,GW004765.1.1,,NGS,0,289.3,,,LIN,UNK,,127,UNK,,UNK,1
10073933,GW004765.1.1,,NGS,0,54.6,,,LIN,UNK,,152,UNK,,UNK,1
10014858,GW004767.1.1,,NGS,0,294.8,,,LIN,UNK,,127,UNK,,UNK,1
10014858,GW004767.1.1,,NGS,0,97.1,,,LIN,UNK,,152,UNK,,UNK,1
10146184,GW004775.1.1,,NGS,0,284.7,,,LIN,UNK,,152,UNK,,UNK,1
10144621,GW010371.1.1,,NGS,0,160.3,,,LIN,UNK,,152,UNK,,UNK,1
10144621,GW010371.1.1,,NGS,0,75.3,,,LIN,UNK,,203,UNK,,UNK,1
10144621,GW010371.1.1,,NGS,0.001,464.8,,,LIN,UNK,,152,UNK,,UNK,1
10144621,GW010371.1.1,,NGS,464.8,477,,,INLT,UNK,,127,UNK,,UNK,1
10144621,GW010371.1.1,,NGS,464.801,477,,,LIN,UNK,,127,UNK,,UNK,1
10069614,GW010453.1.1,,NGS,0,23.2,,,LIN,UNK,,203,UNK,,UNK,1
10069614,GW010453.1.1,,NGS,276.5,292.7,,,LIN,UNK,,127,UNK,,UNK,1
10069614,GW010453.1.1,,NGS,277.4,288.1,,,INLT,UNK,,127,UNK,,UNK,1
10130258,GW004194.1.1,111.9,NGS,0,304.8,111.9,-192.9,LIN,UNK,,127,UNK,,UNK,1
10130258,GW004194.1.1,111.9,NGS,0,182.9,111.9,-71,LIN,UNK,,152,UNK,,UNK,1
10124173,GW004198.1.1,107.4,NGS,0,336.7,107.4,-229.3,LIN,UNK,,152,UNK,,UNK,1
10124173,GW004198.1.1,107.4,NGS,0,93.3,107.4,14.1,LIN,UNK,,203,UNK,,UNK,1
10134849,GW004205.1.1,128.6,NGS,0,328.3,128.6,-199.7,LIN,UNK,,152,UNK,,UNK,1
10134849,GW004205.1.1,128.6,NGS,0,107.2,128.6,21.4,LIN,UNK,,203,UNK,,UNK,1
10086706,GW004207.1.1,124.4,NGS,0,93.6,124.4,30.8,LIN,UNK,,254,UNK,,UNK,1
10103324,GW009657.1.1,,NGS,0,87.5,,,LIN,UNK,,112,UNK,,UNK,1
10095287,GW005972.1.1,,NGS,0,190.6,,,LIN,UNK,,127,UNK,,UNK,1
10095287,GW005972.1.1,,NGS,0,10.7,,,LIN,UNK,,152,UNK,,UNK,1
10095287,GW005972.1.1,,NGS,0,23.8,,,LIN,UNK,,203,UNK,,UNK,1
10113453,GW005974.1.1,,NGS,0,109.7,,,LIN,UNK,,127,UNK,,UNK,1
10113453,GW005974.1.1,,NGS,0,53.9,,,LIN,UNK,,152,UNK,,UNK,1
10133960,GW005984.1.1,,NGS,0,158.5,,,LIN,UNK,,127,UNK,,UNK,1
10133960,GW005984.1.1,,NGS,0,30.8,,,LIN,UNK,,152,UNK,,UNK,1
10065362,GW007523.1.1,,NGS,0,61.6,,,LIN,UNK,,152,UNK,,UNK,1
10035998,GW004504.1.1,,NGS,0,86.3,,,LIN,UNK,,152,UNK,,UNK,1
10035998,GW004504.1.1,,NGS,66.4,202.2,,,LIN,UNK,,127,UNK,,UNK,1
10125992,GW004518.1.1,131,NGS,0,451,131,-320,LIN,UNK,,152,UNK,,UNK,1
10125992,GW004518.1.1,131,NGS,0,107.6,131,23.4,LIN,UNK,,203,UNK,,UNK,1
10125992,GW004518.1.1,131,NGS,0,66.8,131,64.2,LIN,UNK,,254,UNK,,UNK,1
10140908,GW004533.1.1,134,NGS,0,434.3,134,-300.3,LIN,UNK,,152,UNK,,UNK,1
10140908,GW004533.1.1,134,NGS,0,103.6,134,30.4,LIN,UNK,,203,UNK,,UNK,1
10140908,GW004533.1.1,134,NGS,0,42.7,134,91.3,LIN,UNK,,254,UNK,,UNK,1
10120326,GW004541.1.1,143.7,NGS,0,515.1,143.7,-371.4,LIN,UNK,,152,UNK,,UNK,1
10120326,GW004541.1.1,143.7,NGS,0,140.2,143.7,3.5,LIN,UNK,,203,UNK,,UNK,1
10120326,GW004541.1.1,143.7,NGS,510.2,515.1,-366.5,-371.4,INLT,UNK,,152,UNK,,UNK,1
10120326,GW004541.1.1,143.7,NGS,6.1,24.4,137.6,119.3,LIN,UNK,,254,UNK,,UNK,1
10122199,GW021208.1.1,,NGS,0,121.9,,,LIN,UNK,,152,UNK,,UNK,1
10122199,GW021208.1.1,,NGS,0,61.9,,,LIN,UNK,,203,UNK,,UNK,1
10122199,GW021208.1.1,,NGS,0.001,61.9,,,LIN,UNK,,203,UNK,,UNK,1
10141050,GW004079.1.1,89.1,NGS,0,163.2,89.1,-74.1,LIN,UNK,,127,UNK,,UNK,1
10141050,GW004079.1.1,89.1,NGS,0,9.9,89.1,79.2,LIN,UNK,,177,UNK,,UNK,1
10120833,GW004555.1.1,107.1,NGS,0,278.6,107.1,-171.5,LIN,UNK,,152,UNK,,UNK,1
10120833,GW004555.1.1,107.1,NGS,0,64,107.1,43.1,LIN,UNK,,203,UNK,,UNK,1
10120833,GW004555.1.1,107.1,NGS,296,323,-188.9,-215.9,INLT,UNK,,114,UNK,,UNK,1
10120833,GW004555.1.1,107.1,NGS,44.5,323,62.6,-215.9,LIN,UNK,,114,UNK,,UNK,1
10052856,GW004569.1.1,133,NGS,0,77.7,133,55.3,LIN,UNK,,152,UNK,,UNK,1
10107469,GW007177.1.1,,NGS,0,91.4,,,LIN,UNK,,152,UNK,,UNK,1
10121054,GW004613.1.1,131.7,NGS,0,652.3,131.7,-520.6,LIN,UNK,,152,UNK,,UNK,1
10121054,GW004613.1.1,131.7,NGS,0,41.2,131.7,90.5,LIN,UNK,,254,UNK,,UNK,1
10121054,GW004613.1.1,131.7,NGS,647.5,658.9,-515.8,-527.2,LIN,UNK,,127,UNK,,UNK,1
10121054,GW004613.1.1,131.7,NGS,652.3,659,-520.6,-527.3,INLT,UNK,,127,UNK,,UNK,1
10133757,GW007867.1.1,,NGS,0,377.5,,,LIN,UNK,,127,UNK,,UNK,1
10146519,GW004645.1.1,124.4,NGS,0,48.8,124.4,75.6,LIN,UNK,,152,UNK,,UNK,1
10146519,GW004645.1.1,124.4,NGS,0,16.2,124.4,108.2,LIN,UNK,,203,UNK,,UNK,1
10146519,GW004645.1.1,124.4,NGS,0,14.6,124.4,109.8,LIN,UNK,,254,UNK,,UNK,1
10039749,GW003278.1.1,,NGS,0,78.7,,,LIN,UNK,,152,UNK,,UNK,1
10133284,GW004338.1.1,,NGS,0,244.8,,,LIN,UNK,,152,UNK,,UNK,1
10133284,GW004338.1.1,,NGS,0,31.1,,,LIN,UNK,,203,UNK,,UNK,1
10133284,GW004338.1.1,,NGS,114.3,126.5,,,LIN,UNK,,152,UNK,,UNK,1
10128793,GW012156.1.1,,NGS,0,85.4,,,LIN,UNK,,203,UNK,,UNK,1
10005298,GW004394.1.1,101,NGS,0,71.3,101,29.7,LIN,UNK,,203,UNK,,UNK,1
10103504,GW004691.1.1,,NGS,0,167.2,,,LIN,UNK,,101,UNK,,UNK,1
10103504,GW004691.1.1,,NGS,0,115.3,,,LIN,UNK,,152,UNK,,UNK,1
10101678,GW004733.1.1,,NGS,0,161.2,,,LIN,UNK,,127,UNK,,UNK,1
10101678,GW004733.1.1,,NGS,0,36.7,,,LIN,UNK,,152,UNK,,UNK,1
10136330,GW010124.1.1,,NGS,0,53,,,LIN,UNK,,140,UNK,,UNK,1
10136330,GW010124.1.1,,NGS,0,50.3,,,LIN,UNK,,178,UNK,,UNK,1
10136330,GW010124.1.1,,NGS,50,53,,,INLT,UNK,,140,UNK,,UNK,1
10133555,GW008141.1.1,,NGS,0,198.1,,,LIN,UNK,,152,UNK,,UNK,1
10133555,GW008141.1.1,,NGS,0,78.1,,,LIN,UNK,,203,UNK,,UNK,1
10133555,GW008141.1.1,,NGS,388.2,404.1,,,LIN,UNK,,127,UNK,,UNK,1
10133555,GW008141.1.1,,NGS,393.6,399.1,,,INLT,UNK,,127,UNK,,UNK,1
10133555,GW008141.1.1,,NGS,399.2,404.2,,,INLT,UNK,,127,UNK,,UNK,1
10147345,GW004362.1.1,129.9,NGS,0,379.5,129.9,-249.6,LIN,UNK,,152,UNK,,UNK,1
10147345,GW004362.1.1,129.9,NGS,0,96.5,129.9,33.4,LIN,UNK,,203,UNK,,UNK,1
10147345,GW004362.1.1,129.9,NGS,0,24.4,129.9,105.5,LIN,UNK,,254,UNK,,UNK,1
10147345,GW004362.1.1,129.9,NGS,0.001,635.8,129.899,-505.9,LIN,UNK,,152,UNK,,UNK,1
10140191,GW004650.1.1,89.6,NGS,0,207.3,89.6,-117.7,LIN,UNK,,127,UNK,,UNK,1
10054313,GW003876.1.1,,NGS,0,80.7,,,LIN,UNK,,127,UNK,,UNK,1
10054313,GW003876.1.1,,NGS,0,56.1,,,LIN,UNK,,152,UNK,,UNK,1
10084951,GW006856.1.1,,NGS,0,50.5,,,LIN,UNK,,152,UNK,,UNK,1
10084951,GW006856.1.1,,NGS,262.7,296.2,,,LIN,UNK,,102,UNK,,UNK,1
10084951,GW006856.1.1,,NGS,267.3,294.7,,,INLT,UNK,,102,UNK,,UNK,1
10129811,GW008354.1.1,130.37,NGS,0,135.6,130.37,-5.23,LIN,UNK,,152,UNK,,UNK,1
10129811,GW008354.1.1,130.37,NGS,131.2,153.2,-0.83,-22.83,LIN,UNK,,127,UNK,,UNK,1
10129811,GW008354.1.1,130.37,NGS,135.9,147.2,-5.53,-16.83,INLT,UNK,,127,UNK,,UNK,1
10129811,GW008354.1.1,130.37,NGS,0,347.8,130.37,-217.43,UNK,UNK,,,UNK,,CBT,1
10135216,GW008372.1.1,,NGS,0,448.7,,,LIN,UNK,,127,UNK,,UNK,1
10135216,GW008372.1.1,,NGS,0,479.2,,,LIN,UNK,,152,UNK,,UNK,1
10135216,GW008372.1.1,,NGS,0.001,479.2,,,LIN,UNK,,152,UNK,,UNK,1
10135216,GW008372.1.1,,NGS,0.3,121.4,,,LIN,UNK,,203,UNK,,UNK,1
10135216,GW008372.1.1,,NGS,448.8,701.1,,,LIN,UNK,,127,UNK,,UNK,1
10135216,GW008372.1.1,,NGS,536.4,537.9,,,INLT,UNK,,127,UNK,,UNK,1
10135216,GW008372.1.1,,NGS,690.4,692.8,,,INLT,UNK,,127,UNK,,UNK,1
10135216,GW008372.1.1,,NGS,696.5,698.9,,,INLT,UNK,,127,UNK,,UNK,1
10082756,GW003449.1.1,,NGS,0,22.1,,,LIN,UNK,,203,UNK,,UNK,1
10083287,GW003283.1.1,,NGS,0,54.3,,,LIN,UNK,,152,UNK,,UNK,1
10100373,GW008216.1.1,,NGS,0,4.9,,,LIN,UNK,,152,UNK,,UNK,1
10100373,GW008216.1.1,,NGS,136.2,136.8,,,INLT,UNK,,152,UNK,,UNK,1
10100373,GW008216.1.1,,NGS,142.3,142.9,,,INLT,UNK,,152,UNK,,UNK,1
10100373,GW008216.1.1,,NGS,200.6,201.2,,,INLT,UNK,,152,UNK,,UNK,1
10100373,GW008216.1.1,,NGS,203,203.6,,,INLT,UNK,,152,UNK,,UNK,1
10061416,GW007365.1.1,,NGS,0,97.5,,,LIN,UNK,,152,UNK,,UNK,1
10069636,GW007800.1.1,,NGS,0,53.2,,,LIN,UNK,,152,UNK,,UNK,1
10069636,GW007800.1.1,,NGS,174.1,237.7,,,LIN,UNK,,102,UNK,,UNK,1
10069636,GW007800.1.1,,NGS,207.3,210.3,,,INLT,UNK,,102,UNK,,UNK,1
10084133,GW004339.1.1,,NGS,0,250.8,,,LIN,UNK,,152,UNK,,UNK,1
10084133,GW004339.1.1,,NGS,0,47.1,,,LIN,UNK,,203,UNK,,UNK,1
10031937,GW004346.1.1,,NGS,0,388,,,LIN,UNK,,127,UNK,,UNK,1
10031937,GW004346.1.1,,NGS,0,98.2,,,LIN,UNK,,203,UNK,,UNK,1
10031937,GW004346.1.1,,NGS,155.4,156.6,,,INLT,UNK,,162,UNK,,UNK,1
10031937,GW004346.1.1,,NGS,174,178.2,,,INLT,UNK,,162,UNK,,UNK,1
10031937,GW004346.1.1,,NGS,247.4,266.6,,,LIN,UNK,,162,UNK,,UNK,1
10128797,GW012094.1.1,,NGS,0,213.4,,,LIN,UNK,,152,UNK,,UNK,1
10128797,GW012094.1.1,,NGS,0,99.6,,,LIN,UNK,,203,UNK,,UNK,1
10128797,GW012094.1.1,,NGS,0.1,99.6,,,LIN,UNK,,203,UNK,,UNK,1
10142690,GW004145.1.1,94.5,NGS,0,213.4,94.5,-118.9,LIN,UNK,,102,UNK,,UNK,1
10142690,GW004145.1.1,94.5,NGS,0.001,213.4,94.499,-118.9,LIN,UNK,,127,UNK,,UNK,1
10120268,GW012197.1.1,,NGS,0,185.6,,,LIN,UNK,,152,UNK,,UNK,1
10120268,GW012197.1.1,,NGS,0,78.4,,,LIN,UNK,,203,UNK,,UNK,1
10128991,GW004440.1.1,108.2,NGS,0,258.8,108.2,-150.6,LIN,UNK,,152,UNK,,UNK,1
10128991,GW004440.1.1,108.2,NGS,209,378,-100.8,-269.8,LIN,UNK,,127,UNK,,UNK,1
10128991,GW004440.1.1,108.2,NGS,304.8,329.2,-196.6,-221,INLT,UNK,,127,UNK,,UNK,1
10043889,GW004417.1.1,88.9,NGS,0,131,88.9,-42.1,LIN,UNK,,152,UNK,,UNK,1
10004108,GW004740.1.1,,NGS,0,58.5,,,LIN,UNK,,152,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,0,45.1,,,LIN,UNK,,102,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,0,245.7,,,LIN,UNK,,127,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,0,30.5,,,LIN,UNK,,152,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,0.001,259.1,,,LIN,UNK,,127,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,0.002,259.6,,,LIN,UNK,,127,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,286.5,288,,,INLT,UNK,,102,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,289.6,291.1,,,INLT,UNK,,102,UNK,,UNK,1
10137321,GW004752.1.1,,NGS,292.6,294.1,,,INLT,UNK,,102,UNK,,UNK,1
10122260,GW004754.1.1,,NGS,0,142.4,,,LIN,UNK,,127,UNK,,UNK,1
10122260,GW004754.1.1,,NGS,0,52.5,,,LIN,UNK,,152,UNK,,UNK,1
